word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"協調","きょうちょう","","N3","n|vs|vi","hợp tác | hòa hợp | phối hợp","cooperation | conciliation | harmony | coordination","","0","jmdict","1235700","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"提携","ていけい","","N3","n|vs|vt|vi","hợp tác | liên kết | bắt tay","cooperation | tie-up | partnership | alliance","","0","jmdict","1436380","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"調整","ちょうせい","","N3","n|vs|vt","điều chỉnh | điều phối | tinh chỉnh","adjustment | regulation | coordination | tuning","","0","jmdict","1429200","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"調節","ちょうせつ","","N3","n|vs|vt","điều tiết | điều chỉnh | kiểm soát","regulation | adjustment | control","","0","jmdict","1429240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"統一","とういつ","","N3","n|vs|vt","thống nhất | hợp nhất | đồng nhất","unity | unification | consolidation | uniformity","","0","jmdict","1449670","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"統合","とうごう","","N3","n|vs|vt","tích hợp | hợp nhất | tổng hợp","integration | unification | combination | synthesis","","0","jmdict","1449760","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"統制","とうせい","","N3","n|vs|vt","kiểm soát | quản chế | khống chế","regulation | control","","0","jmdict","1449820","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"運営","うんえい","","N3","n|vs|vt","vận hành | điều hành | quản lý","management | administration | operation","","0","jmdict","1172690","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"運用","うんよう","","N3","n|vs|vt","vận dụng | ứng dụng | điều hành (vốn)","making use of | application | effective management","","0","jmdict","1173090","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"活用","かつよう","","N3","n|vs|vt|vi","tận dụng | vận dụng | chia (động từ)","practical use | making good use of | conjugation","","0","jmdict","1208460","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"応用","おうよう","","N3","n|vs|vt","ứng dụng | áp dụng | vận dụng thực tế","(practical) application | putting to practical use","","0","jmdict","1180060","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"共有","きょうゆう","","N3","n|vs|vt","chia sẻ | sở hữu chung | dùng chung","joint ownership | sharing (a viewpoint, files, etc.)","","0","jmdict","1235240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"所有","しょゆう","","N3","n|vs|vt","sở hữu | chiếm hữu","possession | ownership","","0","jmdict","1343390","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"保有","ほゆう","","N3","n|vs|vt","nắm giữ | sở hữu | lưu giữ","possession | retention | holding | keeping","","0","jmdict","1513970","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"蓄積","ちくせき","","N3","n|vs|vt|vi","tích lũy | tích trữ | dồn lại","accumulation | store","","0","jmdict","1422440","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"募集","ぼしゅう","","N3","n|vs|vt","tuyển | chiêu mộ | kêu gọi (quyên góp)","recruitment | invitation | taking applications | raising (funds)","","0","jmdict","1514830","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"操作","そうさ","","N3","n|vs|vt","thao tác | vận hành | thao túng","operation | handling | manipulation","","0","jmdict","1400050","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"作動","さどう","","N3","n|vs|vi","hoạt động | vận hành | chạy","operation | functioning | running","","0","jmdict","1297890","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"連動","れんどう","","N3","n|vs|vi","liên động | phối hợp | kết nối","operating together | being linked | interlocking","","0","jmdict","1559710","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"同調","どうちょう","","N3","n|vs|vi","đồng điệu | hùa theo | đồng tình","conformity | alignment | sympathy | following suit","","0","jmdict","1453120","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"共鳴","きょうめい","","N3","n|vs|vi","cộng hưởng | đồng cảm","resonance | sympathy (with an idea)","","0","jmdict","1235190","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"共感","きょうかん","","N3","n|vs|vi","đồng cảm | thấu cảm","sympathy | empathy | identification (with someone)","","0","jmdict","1234370","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"同感","どうかん","","N3","n|vs|vi","đồng cảm | cùng quan điểm | đồng tình","same feeling | sympathy | agreement | concurrence","","0","jmdict","1452020","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"同意","どうい","","N3","n|vs|vi","đồng ý | tán thành | cùng nghĩa","agreement | consent | approval | same meaning","","0","jmdict","1451850","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"了承","りょうしょう","","N3","n|vs|vt","chấp thuận | hiểu và đồng ý | thông cảm","acknowledgement | understanding | approval | consent","","0","jmdict","1606280","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"承諾","しょうだく","","N3","n|vs|vt","đồng ý | chấp thuận | ưng thuận","consent | approval | acceptance | compliance","","0","jmdict","1349470","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"受諾","じゅだく","","N3","n|vs|vt","chấp nhận | tiếp nhận","acceptance","","0","jmdict","1329960","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"容認","ようにん","","N3","n|vs|vt","chấp nhận | dung thứ | cho phép","approval | acceptance | toleration","","0","jmdict","1545440","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"黙認","もくにん","","N3","n|vs|vt","ngầm chấp thuận | làm ngơ | mặc nhận","tacit approval | connivance | overlooking","","0","jmdict","1535030","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"否認","ひにん","","N3","n|vs|vt","phủ nhận | bác bỏ | không thừa nhận","denial | negation | repudiation","","0","jmdict","1483040","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"拒否","きょひ","","N3","n|vs|vt","từ chối | cự tuyệt | phủ quyết","refusal | rejection | denial | veto","","0","jmdict","1232410","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"辞退","じたい","","N3","n|vs|vi","từ chối | rút lui | thoái thác","declining | refusal | withdrawal | excusing oneself","","0","jmdict","1318990","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"放棄","ほうき","","N3","n|vs|vt","từ bỏ | buông bỏ | bỏ cuộc","abandonment | renunciation | giving up | waiving","","0","jmdict","1516580","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"強要","きょうよう","","N3","n|vs|vt","ép buộc | cưỡng ép | tống tiền","coercion | extortion | compulsion","","0","jmdict","1236580","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"要請","ようせい","","N3","n|vs|vt|vi","yêu cầu | kêu gọi | đòi hỏi","appeal | call for | request | demand","","0","jmdict","1546780","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"請求","せいきゅう","","N3","n|vs|vt","yêu cầu | đòi (thanh toán) | thỉnh cầu","claim | demand | billing | request","","0","jmdict","1381320","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"勧誘","かんゆう","","N3","n|vs|vt","mời chào | rủ rê | thuyết phục","invitation | solicitation | canvassing | persuasion","","0","jmdict","1211120","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"誘惑","ゆうわく","","N3","n|vs|vt","cám dỗ | quyến rũ | mê hoặc","temptation | allurement | lure | seduction","","0","jmdict","1542040","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"解釈","かいしゃく","","N3","n|vs|vt","giải thích | diễn giải | lý giải","interpretation | explanation | construction","","0","jmdict","1199010","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"解明","かいめい","","N3","n|vs|vt","làm sáng tỏ | giải mã | làm rõ","elucidation | clarification | unravelling","","0","jmdict","1199290","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"究明","きゅうめい","","N3","n|vs|vt","điều tra làm rõ | truy cứu | tìm hiểu","investigation | finding out the facts | inquiring into","","0","jmdict","1230050","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"分解","ぶんかい","","N3","n|vs|vt|vi","tháo rời | phân hủy | phân tích","disassembly | dismantling | decomposition | analysis","","0","jmdict","1503210","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"分割","ぶんかつ","","N3","n|vs|vt","chia | phân chia | tách","partition | division | separation | splitting","","0","jmdict","1503280","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"区分","くぶん","","N3","n|vs|vt","phân loại | phân khu | phân chia","division | demarcation | classification | sorting","","0","jmdict","1244230","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
