word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"アーカイブ","アーカイブ","","N1","n","kho lưu trữ | bản lưu | tệp lưu trữ","an archive","","0","jmdict","1013380","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アサイン","アサイン","","N1","n|vs|vt","sự phân công | giao nhiệm vụ | chỉ định","assignment","","0","jmdict","1015720","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アジェンダ","アジェンダ","","N1","n","chương trình nghị sự | lịch trình | nội dung bàn thảo","an agenda","","0","jmdict","1985750","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アセスメント","アセスメント","","N1","n","sự đánh giá | thẩm định | định giá","assessment","","0","jmdict","1016260","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アテンド","アテンド","","N1","n|vs|vt","việc tháp tùng | chăm sóc | tiếp đón | phục vụ","attending to someone | taking care of","","0","jmdict","2019900","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アドバンテージ","アドバンテージ","","N1","n","lợi thế | ưu thế | điểm có lợi | quyền lợi (thể thao)","advantage","","0","jmdict","1017130","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アナログ","アナログ","","N1","adj-na|adj-no|n","tương tự (analog) | kiểu cũ không số hóa | analog","analog","","0","jmdict","1017480","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アノニマス","アノニマス","","N1","adj-f","ẩn danh | nặc danh | giấu tên","anonymous","","0","jmdict","1017670","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アライアンス","アライアンス","","N1","n","liên minh | sự liên kết | đồng minh","an alliance","","0","jmdict","1018970","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アンサンブル","アンサンブル","","N1","n","sự hòa hợp | hợp tấu | bộ trang phục đồng bộ | sự ăn ý","ensemble | harmony","","0","jmdict","1019990","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アンチテーゼ","アンチテーゼ","","N1","n","phản đề | luận điểm đối lập | sự đối nghịch","antithesis","","0","jmdict","1020280","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"イニシアティブ","イニシアティブ","","N1","n","thế chủ động | sáng kiến | quyền chủ động | vai trò dẫn dắt","initiative","","0","jmdict","1021520","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"イラスト","イラスト","","N1","n","tranh minh họa | hình vẽ | hình minh họa | tranh vẽ","an illustration | a picture","","0","jmdict","1021940","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"インサイト","インサイト","","N1","n","sự thấu hiểu | cái nhìn sâu sắc | tuệ giác | sự nhận thức","insight","","0","jmdict","2437710","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"インパクト","インパクト","","N1","n","tác động | ấn tượng mạnh | sự ảnh hưởng | cú va chạm","impact | a strong impression","","0","jmdict","1024010","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"ウェイト","ウェイト","","N1","n","trọng lượng | cân nặng | tầm quan trọng | sự nhấn mạnh | tạ","weight | importance | emphasis","","0","jmdict","1025680","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"エキスパート","エキスパート","","N1","n","chuyên gia | người thành thạo | bậc thầy","an expert","","0","jmdict","1027790","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"エクスタシー","エクスタシー","","N1","n","sự ngất ngây | trạng thái xuất thần | cảm giác cực lạc | thuốc lắc","ecstasy","","0","jmdict","1027980","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"エッセイ","エッセイ","","N1","n","bài tiểu luận | tản văn | bài luận | tùy bút","an essay","","0","jmdict","1029100","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"オブザーバー","オブザーバー","","N1","n","quan sát viên | người dự thính | người theo dõi","an observer","","0","jmdict","1034880","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"オプション","オプション","","N1","n","tùy chọn | lựa chọn | phần tùy chọn thêm | mục riêng","an option","","0","jmdict","1035040","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"オペレーション","オペレーション","","N1","n","hoạt động | quá trình vận hành | ca phẫu thuật | thao tác","operation","","0","jmdict","1035260","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
