word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"幼稚園","ようちえん","","N2","n","trường mẫu giáo | nhà trẻ (3 tuổi đến tiểu học)","kindergarten | preschool","","0","jmdict","1545260","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"保育園","ほいくえん","","N2","n","nhà trẻ | trường mầm non","nursery school | day care center","","0","jmdict","1513300","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"小学校","しょうがっこう","","N2","n","trường tiểu học | trường cấp một","primary school | elementary school","","0","jmdict","1347870","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"中学校","ちゅうがっこう","","N2","n","trường trung học cơ sở | cấp hai","junior high school | middle school","","0","jmdict","1423650","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"高等学校","こうとうがっこう","","N2","n","trường trung học phổ thông | cấp ba","senior high school | high school","","0","jmdict","1283860","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"専門学校","せんもんがっこう","","N2","n","trường trung cấp nghề | trường chuyên môn","vocational school | technical school","","0","jmdict","1703820","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"短期大学","たんきだいがく","","N2","n","trường cao đẳng | đại học hệ ngắn hạn","junior college","","0","jmdict","1418650","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"私立","しりつ","","N2","n|adj-no","tư thục | dân lập | tư nhân","private (establishment)","","0","jmdict","1311420","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"公立","こうりつ","","N2","n","công lập","public (institution)","","0","jmdict","1275000","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"国立","こくりつ","","N2","adj-no|n","quốc lập | nhà nước","national","","0","jmdict","1287180","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"共学","きょうがく","","N2","n|vs|vi","trường nam nữ chung | giáo dục hỗn hợp","coeducation | mixed-sex education","","0","jmdict","1234350","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"男子校","だんしこう","","N2","n","trường nam sinh","boys' school","","0","jmdict","1942230","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"女子校","じょしこう","","N2","n","trường nữ sinh","girls' school","","0","jmdict","1938300","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"全寮制","ぜんりょうせい","","N2","n|adj-no","chế độ nội trú toàn bộ | trường nội trú","residential system | boarding system","","0","jmdict","1824230","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"寄宿舎","きしゅくしゃ","","N2","n","ký túc xá | nhà nội trú","boarding house | dormitory","","0","jmdict","1219740","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"学区","がっく","","N2","n","khu vực tuyển sinh | địa bàn trường học","school district","","0","jmdict","1206710","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"校区","こうく","","N2","n","khu vực trường | địa bàn tuyển sinh","school district","","0","jmdict","2719860","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"新学期","しんがっき","","N2","n","học kỳ mới","new school term","","0","jmdict","1361560","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"始業","しぎょう","","N2","n|vs|vi","bắt đầu làm việc | khai giảng | bắt đầu (ca)","start of work | commencement","","0","jmdict","1307560","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"終業","しゅうぎょう","","N2","n|vs|vi","hết giờ làm | bế giảng | kết thúc kỳ học","end of the work day | end of the school term","","0","jmdict","1332790","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"修了","しゅうりょう","","N2","n|vs|vt|vi","hoàn thành khóa học | tốt nghiệp khóa","completion (of a course)","","0","jmdict","1332450","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"進級","しんきゅう","","N2","n|vs|vi","lên lớp | thăng cấp","promotion (school, military)","","0","jmdict","1366030","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"落第","らくだい","","N2","n|vs|vi","thi rớt | ở lại lớp | không đạt | trượt","failure (in an exam) | not making the grade","","0","jmdict","1548810","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"飛び級","とびきゅう","","N2","n|vs|vi","học vượt lớp | nhảy lớp","skipping a grade","","0","jmdict","1461440","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
