word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"掌握","しょうあく","","N2","n|vs|vt","nắm giữ | thâu tóm | khống chế","grasping | commanding | having control over","","0","jmdict","1349660","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"克服","こくふく","","N2","n|vs|vt","khắc phục | vượt qua | chế ngự","overcoming | surmounting","","0","jmdict","1285790","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"打破","だは","","N2","n|vs|vt","đập tan | phá bỏ | đánh bại","breaking down | defeating | abolishing","","0","jmdict","1408950","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"是正","ぜせい","","N2","n|vs|vt","chấn chỉnh | sửa chữa | điều chỉnh","correction | redressing | rectifying","","0","jmdict","1374510","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"矯正","きょうせい","","N2","n|vs|vt","sửa chữa | uốn nắn | chỉnh (răng)","correction | rectification | straightening","","0","jmdict","1237800","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"訂正","ていせい","","N2","n|vs|vt|adj-no","đính chính | sửa lại | hiệu đính","correction | revision | amendment","","0","jmdict","1436710","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"改訂","かいてい","","N2","n|vs|vt|adj-no","sửa đổi (văn bản) | tu chỉnh","revision (of text) | alteration","","0","jmdict","1201060","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"新築","しんちく","","N2","n|vs|vt|adj-no","xây mới | nhà xây mới","new building | new construction","","0","jmdict","1362160","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"着工","ちゃっこう","","N2","n|vs|vi","khởi công | bắt đầu thi công","starting (construction) work","","0","jmdict","1423030","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"竣工","しゅんこう","","N2","n|vs|vi","hoàn công | hoàn thành xây dựng","completion of construction","","0","jmdict","1341260","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
