word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"帰り道","かえりみち","","N4","n","đường về nhà | đường quay về | chặng về","the way back | the way home | return trip","","0","jmdict","1221260","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","帰り道に寄る。","かえりみちによる。","Ghé qua trên đường về nhà.","Stop by on the way home.","ai_draft","jmdict_ai"
"見晴らし","みはらし","","N4","n","tầm nhìn | cảnh quan | nơi ngắm cảnh | đài quan sát","(scenic) view | prospect | outlook | viewing platform | overlook","","0","jmdict","1259770","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","見晴らしがいい。","みはらしがいい。","Tầm nhìn đẹp.","Have a great view.","ai_draft","jmdict_ai"
"憎む","にくむ","","N4","v5m|vt","ghét | căm ghét | thù ghét","to hate | to detest","","0","jmdict","1403440","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","不正を憎む。","ふせいをにくむ。","Ghét bỏ sự bất công.","Hate injustice.","ai_draft","jmdict_ai"
"派手","はで","","N4","adj-na|n","lòe loẹt | phô trương | sặc sỡ | hào nhoáng","showy | loud | flashy | gaudy | flamboyant | garish | ostentatious","","0","jmdict","1471140","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","派手な色使い。","はでないろづかい。","Màu sắc sặc sỡ.","Flashy use of color.","ai_draft","jmdict_ai"
"浜辺","はまべ","","N4","n","bãi biển | bờ biển | bờ cát","beach | foreshore","","0","jmdict","1490720","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","浜辺を散歩する。","はまべをさんぽする。","Đi dạo dọc bờ biển.","Walk along the beach.","ai_draft","jmdict_ai"
"地味","ちみ","","N4","n","độ màu mỡ của đất | chất lượng đất | độ phì nhiêu","soil fertility | soil quality | productivity of the soil","","0","jmdict","1763590","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","地味が豊かな土地。","ちみがゆたかなとち。","Đất đai màu mỡ phì nhiêu.","Land with rich soil fertility.","ai_draft","jmdict_ai"
"日当たり","ひあたり","","N4","n","chỗ nắng | nơi có nhiều nắng | theo ngày | hàng ngày","exposure to the sun | sunny place | per day","","0","jmdict","1601420","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","日当たりのいい部屋。","ひあたりのいいへや。","Phòng nhiều nắng.","A sunny room.","ai_draft","jmdict_ai"
"湖畔","こはん","","N4","n","bờ hồ | ven hồ","lakeside | lakeshore | lakefront","","0","jmdict","1267320","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","湖畔の宿。","こはんのやど。","Nhà trọ ven hồ.","An inn by the lakeside.","ai_draft","jmdict_ai"
"素朴","そぼく","","N4","adj-na|n","giản dị | đơn giản | chất phác | mộc mạc","simple | artless | naive | unsophisticated | rustic","","0","jmdict","1397390","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","素朴な味わい。","そぼくなあじわい。","Hương vị giản dị mộc mạc.","A simple, rustic flavor.","ai_draft","jmdict_ai"
"草木","くさき","","N4","n","cây cỏ | thực vật | cây xanh","plants | vegetation","","0","jmdict","1581300","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","草木が茂る。","くさきがしげる。","Cây cỏ um tùm.","Vegetation grows thick.","ai_draft","jmdict_ai"
"河原","かわら","","N4","n","bãi đá sông | lòng sông khô | bãi sỏi ven sông","dry riverbed | river beach | gravel riverbed","","0","jmdict","1590760","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","河原で遊ぶ。","かわらであそぶ。","Chơi ở bãi đá sông.","Play on the riverbed.","ai_draft","jmdict_ai"
