word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"常習","じょうしゅう","","N3","n|vs|vt|adj-no","TODO_VI","custom | common practice | habit","","0","jmdict","1356010","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"乗務員","じょうむいん","","N3","n","TODO_VI","transport staff (driver, conductor, etc.) | crew member | crewman","","0","jmdict","1355440","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"乗用車","じょうようしゃ","","N3","n","TODO_VI","(passenger) car | automobile","","0","jmdict","1355460","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"城壁","じょうへき","","N3","n","TODO_VI","castle wall | town walls | defensive wall | rampart","","0","jmdict","1355770","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"場内","じょうない","","N3","n","TODO_VI","in-house | (on) the grounds | (in) the premises | hall | theatre | theater","","0","jmdict","1355880","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"側面","そくめん","","N3","n","TODO_VI","side | flank | profile | sidelight | lateral | aspect | dimension","","0","jmdict","1404040","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"則る","のっとる","","N3","v5r|vi","TODO_VI","to follow (a rule, precedent, style, etc.) | to conform to | to be in accordance with","","0","jmdict","1404080","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"冗談","じょうだん","","N3","n","TODO_VI","joke | jest | funny story","","0","jmdict","1355540","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"冗長","じょうちょう","","N3","adj-na|n","TODO_VI","tedious | verbose | wordy | lengthy | longwinded | prolix | redundancy","","0","jmdict","1355580","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"城","しろ","","N3","n","TODO_VI","castle","","0","jmdict","1355710","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"城","じょう","","N3","suf|n","TODO_VI","castle (in place names) | castle | fortress","","0","jmdict","2088010","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"城下町","じょうかまち","","N3","n","TODO_VI","castle town | city in Japan that developed around the castle of a feudal lord","","0","jmdict","1355730","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"乗組員","のりくみいん","","N3","n","TODO_VI","crew (of a ship, airplane, etc.) | crew member","","0","jmdict","1355380","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"乗船","じょうせん","","N3","n|vs|vi","TODO_VI","embarking (a ship) | embarkation | boarding | ship (carrying someone)","","0","jmdict","1355360","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"乗車","じょうしゃ","","N3","n|vs|vi","TODO_VI","boarding (a train, bus, etc.) | getting into (e.g. a taxi)","","0","jmdict","1355270","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
