word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"商標","しょうひょう","","N2","n","nhãn hiệu | thương hiệu","trademark","","0","jmdict","1347290","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"出荷","しゅっか","","N2","n|vs|vt","xuất hàng | giao hàng | vận chuyển đi","shipping | shipment | forwarding","","0","jmdict","1338350","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"入荷","にゅうか","","N2","n|vs|vt|vi","nhập hàng | hàng về","arrival of goods | goods received","","0","jmdict","1465780","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"物流","ぶつりゅう","","N2","n","logistics | lưu thông hàng hóa | phân phối","physical distribution | logistics","","0","jmdict","1629510","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"商社","しょうしゃ","","N2","n","công ty thương mại | hãng buôn","trading company","","0","jmdict","1347080","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"問屋","とんや","","N2","n","cửa hàng bán buôn | đại lý bán sỉ","wholesale store | wholesaler","","0","jmdict","1584790","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"需給","じゅきゅう","","N2","n","cung và cầu | cung cầu","supply and demand","","0","jmdict","1330430","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"単価","たんか","","N2","n|adj-no","đơn giá | giá đơn vị","unit price | unit cost","","0","jmdict","1417190","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"原価","げんか","","N2","n","giá gốc | giá vốn | giá thành","cost price","","0","jmdict","1592820","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"時価","じか","","N2","n|adj-no","giá thị trường | giá hiện hành","current value | market value","","0","jmdict","1315910","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"廉価","れんか","","N2","n|adj-na","giá rẻ | giá phải chăng","low price | moderate price","","0","jmdict","1558650","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"暴騰","ぼうとう","","N2","n|vs|vi","tăng vọt | tăng đột biến | nhảy vọt (giá)","sudden rise | sharp rise | skyrocketing","","0","jmdict","1519510","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"急落","きゅうらく","","N2","n|vs|vi","tụt dốc | giảm mạnh | rớt giá nhanh","sudden fall | sharp drop","","0","jmdict","1229000","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
