word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"痒い","かゆい","","N4","adj-i","TODO_VI","itchy","","0","jmdict","1569570","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"眩しい","まぶしい","","N4","adj-i","TODO_VI","dazzling | radiant","","0","jmdict","1569790","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"ホームページ","ホームページ","","N4","n","TODO_VI","home page (of a website or browser) | homepage | web page | website","","0","jmdict","1648000","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"ボランティア活動","ボランティアかつどう","","N4","n","TODO_VI","volunteer activities | volunteerism","","0","jmdict","1968470","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"プレゼン","プレゼン","","N4","n|vs","TODO_VI","presentation","","0","jmdict","1981320","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"ウェブサイト","ウェブサイト","","N4","n","TODO_VI","website | web site","","0","jmdict","1986140","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"腕","かいな","","N4","n","TODO_VI","arm | upper arm","","0","jmdict","2139850","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"注ぐ","つぐ","","N4","v5g|vt","TODO_VI","to pour (into a vessel) | to fill (a cup, bowl, etc.) with | to dish out (food or drink)","","0","jmdict","2145240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"顔","かんばせ","","N4","n","TODO_VI","countenance | visage | (facial) features | face | looks | honor (honour) | face | dignity","","0","jmdict","2221310","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"木","もく","","N4","n","TODO_VI","Thursday | wood (first of the five elements)","","0","jmdict","2248570","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"土","ど","","N4","n","TODO_VI","Saturday | earth | dirt | soil | land | lands | ground | earth (third of the five elements)","","0","jmdict","2248580","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"次に","つぎに","","N4","conj","TODO_VI","next | then | after that","","0","jmdict","2600340","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"細い","こまい","","N4","adj-i","TODO_VI","small | fine | minute | stingy | cheap","","0","jmdict","2719870","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"能力","のうりき","","N4","n","TODO_VI","low-ranking priest who does manual labour at a temple | male temple employee","","0","jmdict","2721460","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"噛む","しがむ","","N4","v5m|vt","TODO_VI","to chew (strongly)","","0","jmdict","2826405","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"先生","せんじょう","","N4","n","TODO_VI","teacher | instructor | master | previous existence","","0","jmdict","2841735","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"船","せん","","N4","n-suf","TODO_VI","ship | boat | vessel","","0","jmdict","2855971","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"クラウド","クラウド","","N4","n","TODO_VI","crowd","","0","jmdict","2857863","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
