word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"助言","じょげん","","N3","n|vs|vt|vi","TODO_VI","advice | counsel | suggestion | tip | hint","","0","jmdict","1580230","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"上院","じょういん","","N3","n","TODO_VI","upper house | upper legislative chamber | senate","","0","jmdict","1580350","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"消耗","しょうもう","","N3","n|vs|vt|vi","TODO_VI","exhaustion | consumption | using up | dissipation | waste","","0","jmdict","1580310","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"情緒","じょうちょ","","N3","n|adj-no","TODO_VI","emotion | feeling | atmosphere | mood | spirit","","0","jmdict","1580510","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"代替","だいたい","","N3","n|vs|vt|adj-no","TODO_VI","substitution | alternative | substitute","","0","jmdict","1581470","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"中指","なかゆび","","N3","n","TODO_VI","middle finger | long finger | second finger | tall finger | middle toe | third toe","","0","jmdict","1581690","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"弟子","でし","","N3","n|adj-no","TODO_VI","pupil | disciple | adherent | follower | apprentice | young person | teacher's student-helper","","0","jmdict","1581960","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"同胞","どうほう","","N3","n","TODO_VI","brethren | brothers | fellow countrymen | fellowman | compatriot","","0","jmdict","1582360","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"内幕","うちまく","","N3","n","TODO_VI","lowdown | inside information | hidden circumstances | inside facts | inner workings | undisclosed circumstances | inner curtain (in a military encampment)","","0","jmdict","1582570","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"足取り","あしとり","","N3","n","TODO_VI","downing an opponent by grabbing his leg","","0","jmdict","1708890","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
