word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"チーム","チーム","","N4","n","TODO_VI","team","","0","jmdict","1077360","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"慰める","なぐさめる","","N4","v1|vt","TODO_VI","to comfort | to console | to amuse","","0","jmdict","1156890","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"会議室","かいぎしつ","","N4","n","TODO_VI","conference room | council room","","0","jmdict","1198380","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"距離","きょり","","N4","n","TODO_VI","distance | range | interval | difference (e.g. in opinion) | gap | distance | metric","","0","jmdict","1232920","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"結婚式","けっこんしき","","N4","n","TODO_VI","marriage ceremony | wedding | nuptials","","0","jmdict","1254810","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"試合","しあい","","N4","n|vs|vi","TODO_VI","match | game | bout | contest","","0","jmdict","1312420","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"湿度","しつど","","N4","n","TODO_VI","humidity","","0","jmdict","1320490","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"実は","じつは","","N4","exp|adv","TODO_VI","as a matter of fact | by the way | to tell you the truth | to be honest | frankly | actually","","0","jmdict","1320830","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"卒業式","そつぎょうしき","","N4","n","TODO_VI","graduation ceremony | commencement","","0","jmdict","1405920","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大学院","だいがくいん","","N4","n","TODO_VI","graduate school","","0","jmdict","1413250","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"電話番号","でんわばんごう","","N4","n","TODO_VI","telephone number | phone number","","0","jmdict","1443940","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"連絡先","れんらくさき","","N4","n","TODO_VI","contact information (address, phone number, etc.)","","0","jmdict","1559930","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"引っ越し","ひっこし","","N4","n|vs|vi","TODO_VI","moving (dwelling, office, etc.) | changing residence","","0","jmdict","1601880","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"昼食","ちゅうしょく","","N4","n","TODO_VI","lunch | midday meal","","0","jmdict","1602330","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"技術","ぎじゅつ","","N4","n","TODO_VI","technology | engineering | technique | skill | art | craft","","0","jmdict","1225130","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"疑う","うたがう","","N4","v5u|vt","TODO_VI","to doubt | to distrust | to be suspicious of | to suspect","","0","jmdict","1225510","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"自然","しぜん","","N4","n|adj-na|adv|adv-to","TODO_VI","nature | natural | spontaneous | automatic | naturally | spontaneously | automatically","","0","jmdict","1318090","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"叱る","しかる","","N4","v5r|vt","TODO_VI","to scold | to chide | to rebuke | to reprimand","","0","jmdict","1319580","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"恋人","こいびと","","N4","n","TODO_VI","lover | sweetheart | boyfriend | girlfriend","","0","jmdict","1558920","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"システム","システム","","N4","n","TODO_VI","system","","0","jmdict","1060300","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"割引","わりびき","","N4","n|ctr","TODO_VI","discount | reduction | rebate | tenths discounted | tenths reduced","","0","jmdict","1606950","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
