word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"手作り","てづくり","","N3","adj-no|n","TODO_VI","handmade | handcrafted | homemade | homegrown","","0","jmdict","1598360","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"所々","ところどころ","","N3","adv|n","TODO_VI","here and there | in places","","0","jmdict","1598730","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"取り消し","とりけし","","N3","n","TODO_VI","cancellation | withdrawal | abolition | revocation | cancel | CAN","","0","jmdict","1599050","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"動悸","どうき","","N3","n","TODO_VI","palpitation (of the heart) | pounding | throbbing | thumping","","0","jmdict","1599210","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"泥棒","どろぼう","","N3","n|vs|vt","TODO_VI","thief | burglar | robber | theft | burglary | robbery","","0","jmdict","1599340","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"貪欲","どんよく","","N3","adj-na|n","TODO_VI","greedy | avaricious | covetous","","0","jmdict","1599350","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"足取り","あしとり","","N3","n","TODO_VI","downing an opponent by grabbing his leg","","0","jmdict","1708890","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"家系","いえけい","","N3","n","TODO_VI","ramen variety with pork bone and soy sauce broth","","0","jmdict","2867035","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"既に","すんでに","","N3","adv","TODO_VI","almost | nearly","","0","jmdict","2860958","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大手","おおで","","N3","n","TODO_VI","full length of one's arm (from shoulder to fingertip)","","0","jmdict","2703560","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"対面","トイメン","","N3","n","TODO_VI","opposite player | opposite side | (person) directly opposite","","0","jmdict","2752960","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大分","おおいた","","N3","n","TODO_VI","Ōita (city, prefecture)","","0","jmdict","2845086","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大柄","おおへい","","N3","adj-na|n","TODO_VI","arrogant | haughty | insolent","","0","jmdict","2657290","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"断行","だんぎょう","","N3","n","TODO_VI","asceticism | practices that eliminate afflictions","","0","jmdict","2844618","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"男女","おとこおんな","","N3","n","TODO_VI","masculine woman | mannish woman | feminine man | effeminate man | intersexual | hermaphrodite","","0","jmdict","2120840","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"地質","じしつ","","N3","n","TODO_VI","quality of a fabric or cloth | texture of a fabric","","0","jmdict","2828178","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
