word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"娯楽","ごらく","","N3","n|vs","giải trí | tiêu khiển | thú vui","amusement | entertainment | recreation | pastime","","0","jmdict","1269290","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"鑑賞","かんしょう","","N3","n|vs|vt","thưởng thức | thưởng lãm (nghệ thuật)","appreciation (of art, music, poetry)","","0","jmdict","1215200","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"演劇","えんげき","","N3","n","kịch | sân khấu | vở kịch","drama | theatre | play","","0","jmdict","1176860","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"上演","じょうえん","","N3","n|vs|vt","công diễn | trình diễn | dàn dựng","performance (of a play) | staging | presentation","","0","jmdict","1352670","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"出演","しゅつえん","","N3","n|vs|vi","xuất hiện | tham gia diễn (phim, show)","appearance (in a film, show) | performance","","0","jmdict","1338290","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"主演","しゅえん","","N3","n|vs|vi","đóng vai chính | thủ vai chính","starring | playing the leading part","","0","jmdict","1325050","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"役者","やくしゃ","","N3","n","diễn viên | người khôn khéo","actor | actress | clever person","","0","jmdict","1538010","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"作品","さくひん","","N3","n","tác phẩm","work (book, film, painting) | piece | production","","0","jmdict","1297910","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"創作","そうさく","","N3","n|vs|vt","sáng tác | sáng tạo | bịa đặt","creation | creative work | (creative) writing | fabrication","","0","jmdict","1398420","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"制作","せいさく","","N3","n|vs|vt","chế tác | sản xuất (phim, sách) | sáng tạo","work (film, book) | production | creation","","0","jmdict","1374810","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"美術","びじゅつ","","N3","n","mỹ thuật | nghệ thuật","art | fine arts","","0","jmdict","1486440","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"文学","ぶんがく","","N3","n","văn học","literature","","0","jmdict","1505190","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
