word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"のんびり","のんびり","","N4","adv|adv-to|vs|vi","TODO_VI","at leisure | in a relaxed manner | in a carefree manner | quietly | peacefully | to relax | to take it easy | to chill","","0","jmdict","1010050","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"説得","せっとく","","N4","n|vs|vt","TODO_VI","persuasion","","0","jmdict","1386440","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"宣言","せんげん","","N4","n|vs|vt","TODO_VI","declaration | proclamation | announcement","","0","jmdict","1389680","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"日食","にっしょく","","N4","n","TODO_VI","solar eclipse","","0","jmdict","1464220","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"報告","ほうこく","","N4","n|vs|vt","TODO_VI","report | information","","0","jmdict","1515670","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"雷雨","らいう","","N4","n","TODO_VI","thunderstorm | thundershower","","0","jmdict","1548420","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"雹","ひょう","","N4","n","TODO_VI","hail (esp. hailballs 5 mm or greater)","","0","jmdict","1574070","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"うとうと","うとうと","","N4","adv|adv-to|vs","TODO_VI","falling into a doze | dozing off | nodding off","","0","jmdict","1001030","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"ぐっすり","ぐっすり","","N4","adv|adv-to","TODO_VI","soundly (sleeping) | fast (asleep)","","0","jmdict","1004060","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"こっそり","こっそり","","N4","adv|adv-to","TODO_VI","stealthily | secretly | in secret","","0","jmdict","1004520","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"三日月","みかづき","","N4","n","TODO_VI","crescent moon | young moon","","0","jmdict","1301340","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"天の川","あまのがわ","","N4","n","TODO_VI","Milky Way | luminous band corresponding to the plane of the galaxy","","0","jmdict","1582020","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"新月","しんげつ","","N4","n","TODO_VI","new moon | first day of the lunar month | crescent moon","","0","jmdict","1720200","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"月食","げっしょく","","N4","n","TODO_VI","lunar eclipse","","0","jmdict","1255730","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"流れ星","ながれぼし","","N4","n","TODO_VI","shooting star | falling star | meteor | blaze (wide white stripe down the face of a horse)","","0","jmdict","1552200","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"満月","まんげつ","","N4","n|adj-no","TODO_VI","full moon","","0","jmdict","1526770","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
