word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"学問","がくもん","","N3","n|vs|vi","học vấn | học thuật | kiến thức","study | scholarship | learning | knowledge","","0","jmdict","1207130","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"講演","こうえん","","N3","n|vs|vt|vi","diễn thuyết | bài giảng | thuyết trình","lecture | address | speech","","0","jmdict","1282240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"演説","えんぜつ","","N3","n|vs|vi","diễn thuyết | bài phát biểu","speech | address","","0","jmdict","1176960","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"講座","こうざ","","N3","n","khóa học | giảng tòa (đại học)","course (of lectures) | academic university unit","","0","jmdict","1282270","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"教材","きょうざい","","N3","n","tài liệu giảng dạy | giáo cụ","teaching materials","","0","jmdict","1237110","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"学科","がっか","","N3","n","môn học | ngành học | khoa","subject (of study) | course of study | department","","0","jmdict","1206590","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"学部","がくぶ","","N3","n","khoa (đại học) | phân khoa","faculty (of a university) | school | department","","0","jmdict","1207080","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"学年","がくねん","","N3","n","năm học | khối lớp","academic year | year in school | grade","","0","jmdict","1207030","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"進学","しんがく","","N3","n|vs|vi","học lên | lên cấp học cao hơn","advancing to the next stage of education","","0","jmdict","1366010","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"受験","じゅけん","","N3","n|vs|vt","dự thi | thi (tuyển sinh)","taking an (entrance) examination","","0","jmdict","1329740","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"進路","しんろ","","N3","n","hướng đi | lộ trình | con đường tương lai","route | course | one's future course","","0","jmdict","1366200","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"学歴","がくれき","","N3","n","học vấn | bằng cấp | quá trình học tập","academic background | academic credentials","","0","jmdict","1207200","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"学位","がくい","","N3","n","học vị | bằng cấp","(academic) degree","","0","jmdict","1206540","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"専攻","せんこう","","N3","n|vs|vt","chuyên ngành | chuyên môn","major subject | special study","","0","jmdict","1389780","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"訓練","くんれん","","N3","n|vs|vt","huấn luyện | đào tạo | rèn luyện","training | drill | practice | discipline","","0","jmdict","1247470","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"学者","がくしゃ","","N3","n","học giả | nhà nghiên cứu","scholar | academic | learned person","","0","jmdict","1206800","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"児童","じどう","","N3","n","trẻ em | nhi đồng","children | juvenile","","0","jmdict","1315060","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"幼児","ようじ","","N3","n","trẻ nhỏ | nhi đồng (chưa đi học)","young child | toddler","","0","jmdict","1545160","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"横断","おうだん","","N3","n|vs|vi|vt","băng qua | cắt ngang | xuyên (đông-tây)","crossing (a road) | traversing | cutting across","","0","jmdict","1180900","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"歩道","ほどう","","N3","n","vỉa hè | lối đi bộ","footpath | walkway | sidewalk","","0","jmdict","1514420","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"車線","しゃせん","","N3","n","làn đường | làn xe","traffic lane | road lane","","0","jmdict","1323180","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"線路","せんろ","","N3","n","đường ray | tuyến đường sắt","railway track | railway line | track","","0","jmdict","1391880","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"下車","げしゃ","","N3","n|vs|vi","xuống xe | xuống tàu","alighting (from a train) | getting off","","0","jmdict","1185170","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"発車","はっしゃ","","N3","n|vs|vi","khởi hành | xuất phát (xe, tàu)","departure (of a train, car) | starting","","0","jmdict","1477500","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"停車","ていしゃ","","N3","n|vs|vi","dừng xe | đỗ xe (tàu)","stopping (of a train, car) | stop","","0","jmdict","1434960","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"満員","まんいん","","N3","n|adj-no","kín chỗ | hết chỗ | chật kín người","full house | no vacancy | crowded","","0","jmdict","1526720","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"運行","うんこう","","N3","n|vs|vt|vi","vận hành (tuyến xe, tàu) | sự di chuyển","operation (of a bus/train service) | movement (of a body)","","0","jmdict","1172750","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"直通","ちょくつう","","N3","n|vs|vi","trực tiếp | đi thẳng | tuyến thẳng","direct line | through service | nonstop service","","0","jmdict","1431440","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"高速","こうそく","","N3","adj-na|n","tốc độ cao | cao tốc","high-speed | rapid | highway | expressway","","0","jmdict","1283700","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"燃料","ねんりょう","","N3","n","nhiên liệu","fuel","","0","jmdict","1469660","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"給油","きゅうゆ","","N3","n|vs|vt|vi","tiếp nhiên liệu | đổ xăng | tra dầu","refueling | lubricating | oiling","","0","jmdict","1230340","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"駐車","ちゅうしゃ","","N3","n|vs|vi","đỗ xe | đậu xe","parking (a vehicle)","","0","jmdict","1426910","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"調理","ちょうり","","N3","n|vs|vt","nấu nướng | chế biến món ăn","cooking | food preparation","","0","jmdict","1429310","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"食料","しょくりょう","","N3","n","thực phẩm | đồ ăn","food","","0","jmdict","1358670","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"食糧","しょくりょう","","N3","n","lương thực | nguồn lương thực","food (esp. staple food) | provisions | rations","","0","jmdict","1358690","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"満腹","まんぷく","","N3","n|vs|adj-na","no bụng | no nê | đầy đủ","full stomach | eating one's fill | full","","0","jmdict","1526890","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"空腹","くうふく","","N3","n|adj-na","đói bụng | bụng đói","empty stomach | hunger","","0","jmdict","1246000","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"食卓","しょくたく","","N3","n","bàn ăn","dining table","","0","jmdict","1358530","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"食器","しょっき","","N3","n","bát đĩa | đồ dùng ăn uống","tableware","","0","jmdict","1358430","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"容器","ようき","","N3","n","hộp đựng | vật chứa | bao bì","container | receptacle | vessel | packaging","","0","jmdict","1545370","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"包装","ほうそう","","N3","n|vs|vt","đóng gói | bao gói","packing | wrapping","","0","jmdict","1515510","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"加熱","かねつ","","N3","n|vs|vt","làm nóng | gia nhiệt | hâm","heating | application of heat","","0","jmdict","1190470","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"家電","かでん","","N3","n","đồ điện gia dụng | điện máy","household (electrical) appliances","","0","jmdict","1192380","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"寝具","しんぐ","","N3","n","chăn ga gối | đồ dùng ngủ","bedding | bedclothes","","0","jmdict","1360080","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"浴室","よくしつ","","N3","n","phòng tắm","bathroom","","0","jmdict","1547460","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"洗面所","せんめんじょ","","N3","n","phòng rửa mặt | nhà vệ sinh","washroom | bathroom","","0","jmdict","1391070","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"建設","けんせつ","","N3","n|vs|vt","xây dựng | kiến thiết | thành lập","construction | establishment","","0","jmdict","1257420","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"改築","かいちく","","N3","n|vs|vt","cải tạo | xây sửa lại | tu sửa","structural alteration | reconstruction | remodeling","","0","jmdict","1201020","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"増築","ぞうちく","","N3","n|vs|vt","xây thêm | mở rộng công trình","addition to a building","","0","jmdict","1403320","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"施工","せこう","","N3","n|vs|vt|vi","thi công | thực hiện công trình","construction | carrying out | workmanship","","0","jmdict","1618920","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"材木","ざいもく","","N3","n","gỗ (xây dựng) | gỗ xẻ","wood (for building) | lumber | timber","","0","jmdict","1296660","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"鉄筋","てっきん","","N3","n","cốt thép | thanh thép | bê tông cốt thép","rebar | reinforcing steel | reinforced concrete","","0","jmdict","1437830","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"住宅","じゅうたく","","N3","n","nhà ở | nơi cư trú | khu dân cư","residence | housing | residential building","","0","jmdict","1334150","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"団地","だんち","","N3","n","khu chung cư | khu tập thể","multi-unit apartments | apartment complex","","0","jmdict","1419300","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"集合住宅","しゅうごうじゅうたく","","N3","n","chung cư | khu nhà ở tập thể","apartment building | housing complex","","0","jmdict","1813490","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"賃貸","ちんたい","","N3","n|vs|vt","cho thuê | thuê (nhà)","leasing (out) | renting out | letting","","0","jmdict","1432030","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"退去","たいきょ","","N3","n|vs|vt|vi","rời đi | sơ tán | dọn ra","departure | leaving | evacuation","","0","jmdict","1411370","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"内装","ないそう","","N3","n|vs|vt","nội thất | trang trí bên trong","interior design | interior | upholstery","","0","jmdict","1458730","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"外装","がいそう","","N3","n","ngoại thất | lớp vỏ ngoài | bao bì","exterior | packaging | cladding","","0","jmdict","1806840","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"配管","はいかん","","N3","n|vs|vi","đường ống | hệ thống ống nước","plumbing | piping","","0","jmdict","1625610","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"配線","はいせん","","N3","n|vs|vt|vi","đi dây điện | hệ thống dây","wiring","","0","jmdict","1473110","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"換気","かんき","","N3","n|vs|vi","thông gió | thông khí","ventilation","","0","jmdict","1212780","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"採光","さいこう","","N3","n|vs|vt|vi","lấy sáng | chiếu sáng tự nhiên","(natural) lighting (of an interior)","","0","jmdict","1741320","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"防音","ぼうおん","","N3","n|vs|vi","cách âm | chống ồn","soundproofing","","0","jmdict","1520240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"耐震","たいしん","","N3","n|adj-no","chịu động đất | chống động đất","resistant to earthquakes","","0","jmdict","1410370","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"省エネ","しょうエネ","","N3","n","tiết kiệm năng lượng","energy conservation","","0","jmdict","1351060","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"眺め","ながめ","","N3","n","khung cảnh | tầm nhìn | quang cảnh","scene | view | prospect | outlook","","0","jmdict","1610960","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"家庭","かてい","","N3","n","gia đình | mái ấm | hộ gia đình","home | household | family","","0","jmdict","1192280","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"世帯","せたい","","N3","n","hộ gia đình | hộ","household | family","","0","jmdict","1374170","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"夫妻","ふさい","","N3","n","vợ chồng | cặp vợ chồng","husband and wife | married couple","","0","jmdict","1496520","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"独身","どくしん","","N3","adj-no|n","độc thân | chưa kết hôn","unmarried | single","","0","jmdict","1455850","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"未婚","みこん","","N3","adj-no|n","chưa kết hôn | chưa lập gia đình","unmarried | not yet married","","0","jmdict","1527480","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"婚約","こんやく","","N3","n|vs|vi","đính hôn | hứa hôn","engagement | betrothal","","0","jmdict","1289710","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"妊娠","にんしん","","N3","n|vs|vi","mang thai | thai nghén","pregnancy | conception | gestation","","0","jmdict","1467350","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"出産","しゅっさん","","N3","n|vs|vt|vi","sinh con | sinh đẻ | sinh nở","childbirth | (giving) birth | delivery","","0","jmdict","1339010","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
