word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"旗","はた","","N3","n","TODO_VI","flag | pataka (banner) | banner (administrative division of Inner Mongolia)","","0","jmdict","1220240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"激動","げきどう","","N3","n|vs|vi","TODO_VI","violent shock | agitation | turbulence | turmoil | upheaval | excitement","","0","jmdict","1253720","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"激戦","げきせん","","N3","n|vs|vi|adj-no","TODO_VI","fierce battle | hard-fought battle | hot contest | severe fight","","0","jmdict","1253680","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"激流","げきりゅう","","N3","n","TODO_VI","raging stream | rapids","","0","jmdict","1253750","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"欠勤","けっきん","","N3","n|vs|vi","TODO_VI","absence (from work)","","0","jmdict","1253960","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"決済","けっさい","","N3","n|vs|vt","TODO_VI","settlement (of an account) | liquidation of debts | payment","","0","jmdict","1254260","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"決行","けっこう","","N3","n|vs|vt","TODO_VI","doing (with resolve) | carrying out (e.g. a plan)","","0","jmdict","1254250","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"決議","けつぎ","","N3","n|vs|vt","TODO_VI","resolution | vote | decision","","0","jmdict","1254240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"結成","けっせい","","N3","n|vs|vt","TODO_VI","formation | combination","","0","jmdict","1254900","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"血縁","けつえん","","N3","n","TODO_VI","blood relationship | consanguinity | blood relative","","0","jmdict","1255170","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"血統","けっとう","","N3","n","TODO_VI","lineage | pedigree | family line | birth","","0","jmdict","1255360","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"権力","けんりょく","","N3","n|adj-no","TODO_VI","(political) power | authority | influence","","0","jmdict","1258220","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"見捨てる","みすてる","","N3","v1|vt","TODO_VI","to abandon | to fail | to desert | to forsake","","0","jmdict","1259660","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"見積もる","みつもる","","N3","v5r|vt","TODO_VI","to estimate","","0","jmdict","1259790","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"残像","ざんぞう","","N3","n","TODO_VI","afterimage | after image","","0","jmdict","1304640","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"残暑","ざんしょ","","N3","n","TODO_VI","late summer heat | lingering summer heat","","0","jmdict","1304620","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"仕送り","しおくり","","N3","n|vs|vt","TODO_VI","allowance | remittance | sending (someone) an allowance","","0","jmdict","1305220","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"足取り","あしとり","","N3","n","TODO_VI","downing an opponent by grabbing his leg","","0","jmdict","1708890","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"家系","いえけい","","N3","n","TODO_VI","ramen variety with pork bone and soy sauce broth","","0","jmdict","2867035","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"既に","すんでに","","N3","adv","TODO_VI","almost | nearly","","0","jmdict","2860958","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"仕業","しわざ","","N3","n","TODO_VI","deed (esp. negative) | act | action | one's doing | one's work","","0","jmdict","1304870","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"幻滅","げんめつ","","N3","n|vs|vi","TODO_VI","disillusionment | disillusion | disenchantment","","0","jmdict","1263010","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"欠航","けっこう","","N3","n|vs|vi","TODO_VI","cancellation (of a flight or sea voyage)","","0","jmdict","1253980","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"決裂","けつれつ","","N3","n|vs|vi","TODO_VI","breakdown (of talks, negotiations, etc.) | breaking off | rupture","","0","jmdict","1254430","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"謙遜","けんそん","","N3","n|vs|vi|adj-na","TODO_VI","modesty | humility | being humble","","0","jmdict","1260240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"権威","けんい","","N3","n","TODO_VI","authority | power | influence | prestige | (an) authority (on) | expert","","0","jmdict","1258090","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"権限","けんげん","","N3","n","TODO_VI","power | authority | jurisdiction","","0","jmdict","1258130","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"現役","げんえき","","N3","n|adj-no","TODO_VI","active duty | active service | student taking (university) entrance exams while still enrolled in school | student who passed their university entrance exams on the first try","","0","jmdict","1263890","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"現状","げんじょう","","N3","n|adj-no","TODO_VI","present condition | existing state | status quo | current state","","0","jmdict","1263770","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"見習う","みならう","","N3","v5u|vt","TODO_VI","to follow (someone's) example | to imitate | to copy | to pattern oneself on | to learn (by observation)","","0","jmdict","1259700","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
