word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"開ける","ひらける","","N5","v1|vi","mở ra (về tầm nhìn, cảnh vật, v.v.) | trải rộng | trở nên quang đãng (đường, tầm nhìn) | mở ra | cải thiện (vận may, triển vọng) | tốt hơn | phát triển (thị trấn, văn minh) | trở nên văn minh | hiện đại hóa | lớn lên | tiến bộ (kiến thức, ý tưởng) | nhạy bén | thấu hiểu | khai sáng | mở (đường mới, đường sắt) | được khai thông giao thông | trở nên đông dân | trở nên đông đúc | trở nên nhộn nhịp","to open out (of a view, scenery, etc.) | to spread out | to become clear (of a road, visibility, etc.) | to open up | to improve (of luck, prospects, etc.) | to get better | to develop (of a town, civilization, etc.) | to become civilized | to modernize | to grow | to advance (of knowledge, ideas, etc.) | to be sensible | to be understanding | to be enlightened | to open (of a new road, railway, etc.) | to be opened to traffic | to become populous | to become densely built | to become bustling","","0","jmdict","1202460","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"今","こん","","N5","pref","... hiện tại | ... này | của ngày hôm nay ...","the current ... | this | today's ...","","0","jmdict","1288860","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"七","しち","","N5","num","bảy","seven","","0","jmdict","1319210","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"秋","あき","","N5","n|adv","mùa thu | mùa thu","autumn | fall","","0","jmdict","1332650","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","秋は涼しいです。","あきはすずしいです。","Mùa thu thật mát mẻ.","Autumn is cool.","ai_draft","jmdict_ai"
"答え","こたえ","","N5","n","câu trả lời | trả lời | phản hồi | đáp án | lời giải | kết quả","answer | reply | response | answer | solution | result","","0","jmdict","1449530","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","答えを教えてください。","こたえをおしえてください。","Hãy cho tôi biết câu trả lời.","Please tell me the answer.","ai_draft","jmdict_ai"
"あの","あの","","N5","int","này | ừm | ờ | à","say | well | um | er","","0","jmdict","1000430","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"あんな","あんな","","N5","adj-pn","loại đó | kiểu đó | như vậy | như thế | như vậy","that sort of | that kind of | like that | such | so","","0","jmdict","1000590","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"お手洗い","おてあらい","","N5","n","nhà vệ sinh | phòng tắm | nhà xí | phòng rửa tay","toilet | restroom | lavatory | bathroom","","0","jmdict","1002100","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","お手洗いはどこですか。","おてあらいはどこですか。","Nhà vệ sinh ở đâu?","Where is the restroom?","ai_draft","jmdict_ai"
"ゲーム","ゲーム","","N5","n","trò chơi","game","","0","jmdict","1048400","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","ゲームをしましょう。","ゲームをしましょう。","Chơi trò chơi nào.","Let's play a game.","ai_draft","jmdict_ai"
"ジュース","ジュース","","N5","n","nước trái cây | nước ngọt (thường là trái cây) | đồ uống ngọt","juice | soft drink (usu. fruit-based) | sweetened drink","","0","jmdict","1065950","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","ジュースを飲みます。","ジュースをのみます。","Tôi uống nước trái cây.","I drink juice.","ai_draft","jmdict_ai"
"スポーツ","スポーツ","","N5","n","thể thao | thể thao","sport | sports","","0","jmdict","1073210","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","スポーツが好きです。","スポーツがすきです。","Tôi thích thể thao.","I like sports.","ai_draft","jmdict_ai"
"チョコレート","チョコレート","","N5","n","sô cô la","chocolate","","0","jmdict","1078270","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"一個","いっこ","","N5","n","một (cái) | một chiếc | một món","one (thing) | one piece | one item","","0","jmdict","1162290","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"一冊","いっさつ","","N5","n","một cuốn (sách, tạp chí, v.v.) | một tập","one copy (of a book, magazine, etc.) | one volume","","0","jmdict","1162680","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"一台","いちだい","","N5","n","một máy | một xe","one machine | one vehicle","","0","jmdict","1164610","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"一杯","いっぱい","","N5","n|adj-no|adj-na|n-suf|adv","một cốc (của) | một ly (của) | một bát (của) | đầy cốc | đầy ly | đầy bát | đầy thìa | một ly (rượu) | đầy | chứa đầy (với) | tràn đầy (với) | đông đúc | chật cứng | hoàn toàn | đến hết | tối đa | nhiều nhất có thể | nhiều | nhiều | rất nhiều | tất cả ... | toàn bộ ... | một con (mực, bạch tuộc, cua, v.v.) | một chiếc (thuyền)","one cup (of) | one glass (of) | one bowl (of) | cupful | glassful | bowlful | spoonful | one drink (of alcohol) | full | filled (with) | brimming (with) | crowded | packed | fully | to capacity | to the maximum | as much as possible | a lot | much | many | all of ... | the entire ... | one (squid, octopus, crab, etc.) | one (boat)","","0","jmdict","1165670","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","コーヒーを一杯ください。","コーヒーをいっぱいください。","Cho tôi một ly cà phê.","One cup of coffee, please.","ai_draft","jmdict_ai"
"一番","いちばん","","N5","n|adj-no|adv","số một | đầu tiên | vị trí đầu tiên | tốt nhất | nhất | trận đấu | vòng | hiệp | như một bài kiểm tra | như một thử nghiệm | bằng cách thử nghiệm | bằng cách thử | tạm thời | bài hát (ví dụ trong noh) | bài","number one | first | first place | best | most | game | round | bout | as a test | as an experiment | by way of experiment | by way of trial | tentatively | song (e.g. in noh) | piece","","0","jmdict","1165970","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","一番好きな食べ物は何ですか。","いちばんすきなたべものはなんですか。","Món ăn bạn thích nhất là gì?","What food do you like best?","ai_draft","jmdict_ai"
"一本","いっぽん","","N5","n|n-suf","một vật hình trụ dài | một bộ phim, chương trình TV, v.v. | một bàn thắng, home run, v.v. | một cuộc gọi điện thoại | một phiên bản | một cuốn sách | một quyển sách nào đó | ippon | một điểm | một đòn | geisha | tập trung duy nhất vào ...","one long cylindrical thing | one film, TV show, etc. | one goal, home run, etc. | one telephone call | one version | one book | a certain book | ippon | one point | a blow | geisha | single-minded focus on ...","","0","jmdict","1166600","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"一枚","いちまい","","N5","n","một (vật mỏng, phẳng) | một tờ","one (thin, flat object) | one sheet","","0","jmdict","1166710","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","切手を一枚ください。","きってをいちまいください。","Cho tôi một con tem.","One stamp, please.","ai_draft","jmdict_ai"
