word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"工芸","こうげい","","N2","n","thủ công mỹ nghệ | nghề thủ công","industrial arts | craft","","0","jmdict","1278090","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"彫像","ちょうぞう","","N2","n","tượng điêu khắc | pho tượng","statue | sculpture","","0","jmdict","1428090","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"塑像","そぞう","","N2","n","tượng nặn | tượng đất sét","plaster image | clay figure","","0","jmdict","1396510","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"水墨画","すいぼくが","","N2","n","tranh thủy mặc | tranh mực tàu","India-ink painting | ink wash painting","","0","jmdict","1372080","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"版画","はんが","","N2","n","tranh khắc gỗ | tranh in mộc bản","woodcut | woodblock print | art print","","0","jmdict","1481510","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"壁画","へきが","","N2","n","tranh tường | bích họa","fresco | mural | wall painting","","0","jmdict","1509310","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"書道","しょどう","","N2","n","thư pháp","calligraphy","","0","jmdict","1344130","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"華道","かどう","","N2","n","nghệ thuật cắm hoa | hoa đạo | ikebana","flower arrangement | floral art | ikebana","","0","jmdict","1590510","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"陶芸","とうげい","","N2","n","nghệ thuật gốm | đồ gốm","ceramic art | ceramics","","0","jmdict","1450620","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"陶磁器","とうじき","","N2","n","đồ gốm sứ | gốm và sứ","ceramics | pottery and porcelain","","0","jmdict","1450660","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"漆器","しっき","","N2","n","đồ sơn mài","lacquer ware | lacquerwork","","0","jmdict","1320530","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"織物","おりもの","","N2","n","vải dệt | hàng dệt","textile | fabric","","0","jmdict","1357450","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"染色","せんしょく","","N2","n|vs|vt|vi","nhuộm màu | sự nhuộm | màu nhuộm","dyeing | staining | dyed colour","","0","jmdict","1391210","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"刺繍","ししゅう","","N2","n|vs|vt","thêu | thêu thùa","embroidery","","0","jmdict","1306540","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"民芸","みんげい","","N2","n","nghề thủ công dân gian | mỹ nghệ dân gian","folk craft | folk art","","0","jmdict","1528680","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"骨董","こっとう","","N2","n","đồ cổ | đồ cổ ngoạn","antique | curio","","0","jmdict","1288700","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"名作","めいさく","","N2","n","kiệt tác | tác phẩm nổi tiếng","masterpiece | masterwork","","0","jmdict","1531500","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"傑作","けっさく","","N2","n|adj-na","kiệt tác | tuyệt tác | (vô tình) buồn cười | lố bịch","masterpiece | (unintentionally) hilarious","","0","jmdict","1253840","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
