word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"夏季","かき","","N3","n","mùa hè | thời tiết mùa hè","summer season | summer | summertime","","0","jmdict","1589900","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"過酷","かこく","","N3","adj-na|n","khắc nghiệt | tàn nhẫn | nghiêm khắc | khắc khổ","severe | harsh | hard | cruel | rigorous","","0","jmdict","1590190","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"箇所","かしょ","","N3","n|ctr","nơi | điểm | đoạn | vị trí | chỗ","place | point | part | spot | area | passage | portion | counter for places, parts, passages, etc.","","0","jmdict","1590250","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"片思い","かたおもい","","N3","n","tình yêu đơn phương | yêu đơn phương","unrequited love | one-sided love","","0","jmdict","1590350","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"肩書き","かたがき","","N3","n","chức danh | chức vụ | tiêu đề | bằng cấp","title (e.g. Doctor, Professor, Lord) | job title | position (in a company) | degree | status","","0","jmdict","1590360","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"偏る","かたよる","","N3","v5r|vi","lệch về một phía | bất cân bằng | thiên lệch | thiên vị | mất cân đối","to lean (to one side) | to incline | to be unbalanced (e.g. diet) | to be partial | to be biased","","0","jmdict","1590420","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"画期的","かっきてき","","N3","adj-na","đột phá | cách mạng | tiên phong | chưa từng có","ground-breaking | revolutionary | unprecedented | epoch-making","","0","jmdict","1590470","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"稼働","かどう","","N3","n|vs|vt|vi","vận hành (máy móc) | hoạt động | làm việc | triển khai","operation (of a machine) | running | working (and earning money) | activity | deployment","","0","jmdict","1590520","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"科目","かもく","","N3","n","môn học | chương trình học | khóa học | mục","(school) subject | curriculum | course | item | heading | entry","","0","jmdict","1590600","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"可哀想","かわいそう","","N3","adj-na|n","đáng thương | tội nghiệp | đáng tội","poor | pitiable | pathetic | pitiful","","0","jmdict","1590740","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"監査","かんさ","","N3","n|vs|vt","kiểm toán | kiểm tra | thẩm tra","inspection | audit | judgement | judgment","","0","jmdict","1590860","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"肝心","かんじん","","N3","adj-na|adj-no|n","thiết yếu | quan trọng | chủ chốt | cốt lõi","essential | important | crucial | vital | main","","0","jmdict","1590870","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"完璧","かんぺき","","N3","adj-na|n","hoàn hảo | không có tì vết | hoàn toàn","perfect | complete | flawless","","0","jmdict","1590970","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"起源","きげん","","N3","n","nguồn gốc | khởi đầu | xuất xứ","origin | beginning | source","","0","jmdict","1591140","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"兆し","きざし","","N3","n","dấu hiệu | điềm báo | triệu chứng","sign | indication | omen | symptom","","0","jmdict","1591160","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"奇跡","きせき","","N3","n|adj-no","kỳ tích | phép màu | điều kỳ diệu","miracle | wonder | marvel","","0","jmdict","1591250","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
