word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"所轄","しょかつ","","N1","n|vs|vt|adj-no","thẩm quyền | quản hạt | địa bàn phụ trách","jurisdiction","","0","jmdict","1343170","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"専制","せんせい","","N1","n|vs|adj-no","chuyên chế | độc đoán | toàn quyền","despotism | autocracy","","0","jmdict","1389810","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"独裁","どくさい","","N1","n|vs|vi","độc tài | chuyên quyền | toàn trị","dictatorship | despotism | autocracy","","0","jmdict","1455800","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"寡頭","かとう","","N1","n","thiểu số (cầm quyền) | số ít người | quả đầu","small number of people (in power)","","0","jmdict","2853978","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"宗主","そうしゅ","","N1","n","tông chủ | nước bá chủ | tôn chủ","suzerain","","0","jmdict","1654770","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"属国","ぞっこく","","N1","n","nước chư hầu | thuộc quốc | nước phụ thuộc","vassal state | dependency","","0","jmdict","1652900","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"傀儡","かいらい","","N1","n","con rối | bù nhìn | tay sai | kẻ giật dây","puppet | marionette | dummy | puppeteer","","0","jmdict","1585480","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"官憲","かんけん","","N1","n","quan chức | nhà chức trách | chính quyền","officials | authorities","","0","jmdict","1211670","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"枢密","すうみつ","","N1","n","cơ mật | bí mật quốc gia | mật vụ triều chính","state secrets","","0","jmdict","1373370","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"親政","しんせい","","N1","n","đích thân trị vì | vua tự nắm quyền | thân chính","direct Imperial rule","","0","jmdict","1646970","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"詔勅","しょうちょく","","N1","n","chiếu chỉ | chiếu thư | sắc lệnh của vua","imperial edict | decree","","0","jmdict","1351720","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"勅令","ちょくれい","","N1","n","sắc lệnh (hoàng đế) | chiếu lệnh | sắc dụ","imperial edict","","0","jmdict","1430550","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"布告","ふこく","","N1","n|vs|vt","bố cáo | tuyên cáo | ban bố | tuyên bố (chiến tranh)","edict | proclamation | declaration","","0","jmdict","1496860","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"鎮静","ちんせい","","N1","n|vs|vt|vi","lắng dịu | trấn an | bình ổn | an thần","calming down | pacification | sedation","","0","jmdict","1432120","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"掃討","そうとう","","N1","n|vs|vt","truy quét | càn quét | quét sạch (tàn quân)","cleaning up (enemy) | mopping up","","0","jmdict","1399810","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"潰走","かいそう","","N1","n|vs|vi","tháo chạy tán loạn | tan rã bỏ chạy | đại bại bỏ chạy","rout | stampede","","0","jmdict","1617490","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"進駐","しんちゅう","","N1","n|vs|vi","chiếm đóng | đồn trú | tiến vào đóng quân","occupation | stationing","","0","jmdict","1366130","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"駐屯","ちゅうとん","","N1","n|vs|vi","đóng quân | trú đóng | đồn trú","stationing (troops) | garrisoning","","0","jmdict","1426940","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"募兵","ぼへい","","N1","n|vs|vi","tuyển quân | chiêu binh | mộ lính","recruiting (soldiers)","","0","jmdict","1670590","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"召集","しょうしゅう","","N1","n|vs|vt","triệu tập | gọi nhập ngũ | triệu hồi","convening | call-up (military)","","0","jmdict","1346500","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"堡塁","ほうるい","","N1","n","pháo đài | công sự | thành lũy | cứ điểm","fort | fortification | stronghold","","0","jmdict","1585680","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"急襲","きゅうしゅう","","N1","n|vs|vt","tập kích | đột kích bất ngờ | tấn công chớp nhoáng","raid | assault | surprise attack","","0","jmdict","1228740","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"苦戦","くせん","","N1","n|vs|vi","trận chiến cam go | vật lộn vất vả | đánh chật vật","hard fight | struggle | tight contest","","0","jmdict","1244540","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"優勢","ゆうせい","","N1","n|adj-na","ưu thế | thế thượng phong | chiếm ưu thế","superiority | predominance | preponderance","","0","jmdict","1539340","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
