word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"騒ぎ","さわぎ","","N3","n|vs|vi","náo loạn | ồn ào | hỗn loạn | sự khuấy động","uproar | disturbance | brouhaha | ado | fuss | commotion","","0","jmdict","1403020","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"騒音","そうおん","","N3","n","tiếng ồn | âm thanh hỗn loạn","noise | din","","0","jmdict","1403060","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"増加","ぞうか","","N3","n|vs|vi","tăng | tăng lên | gia tăng","increase | rise | growth | addition | increment","","0","jmdict","1403160","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"増強","ぞうきょう","","N3","n|vs|vt","tăng cường | củng cố | mạnh thêm","reinforcement | augmentation | strengthening | increase | buildup","","0","jmdict","1403190","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"増大","ぞうだい","","N3","n|vs|vi","tăng lớn | mở rộng | gia tăng","enlargement | increase","","0","jmdict","1403310","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"増税","ぞうぜい","","N3","n|vs","tăng thuế","tax increase","","0","jmdict","1403280","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"憎しみ","にくしみ","","N3","n","sự căm ghét | lòng thù hận","hatred","","0","jmdict","1403400","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"憎悪","ぞうお","","N3","n|vs|vt","căm ghét | thù hận | ghét cay ghét đắng","hatred | abhorrence | loathing | detestation","","0","jmdict","1403460","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"臓器","ぞうき","","N3","n","nội tạng | cơ quan nội tạng","internal organs | viscera","","0","jmdict","1403480","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"贈呈","ぞうてい","","N3","n|vs|vt","tặng (quà, giải thưởng) | kính tặng | trình tặng","presentation (of a gift, prize, etc.) | bestowal | conferment","","0","jmdict","1403570","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"造船","ぞうせん","","N3","n|vs","đóng tàu | công nghiệp đóng tàu","shipbuilding","","0","jmdict","1403720","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"促進","そくしん","","N3","n|vs|vt","thúc đẩy | đẩy nhanh | xúc tiến","promotion | acceleration | encouragement | facilitation","","0","jmdict","1403780","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"側近","そっきん","","N3","adj-no|n","cận thần | người thân cận | cộng sự thân tín","close aide (of a powerful person) | close associate | entourage","","0","jmdict","1403890","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"俗語","ぞくご","","N3","n","tiếng lóng | từ bình dân | ngôn ngữ thông tục","colloquialism | colloquial language | slang","","0","jmdict","1405300","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"多忙","たぼう","","N3","adj-na|n","rất bận rộn | bận tíu tít | bận không có thời gian","being very busy | busyness","","0","jmdict","1408040","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"多様","たよう","","N3","adj-na|n","đa dạng | phong phú | nhiều loại","diverse | various | varied | multifaceted","","0","jmdict","1408100","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"多様性","たようせい","","N3","n","sự đa dạng | tính đa dạng","diversity | variety","","0","jmdict","1408120","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"太鼓","たいこ","","N3","n","trống taiko | trống truyền thống Nhật","drum","","0","jmdict","1408280","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"堕落","だらく","","N3","n|vs|vi","sa ngã | thoái hóa | trụy lạc | suy đồi","depravity | corruption | degradation | degeneration","","0","jmdict","1408480","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
