word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"リス","リス","","N4","n","vết nứt gãy | đá thạch bản | chụp ảnh lithograph","fracture | lithograph","","0","jmdict","1141430","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","リスの技法。","りすのぎほう。","Kỹ thuật thạch bản.","Lithograph technique.","ai_draft","jmdict_ai"
"茜色","あかねいろ","","N4","n","màu đỏ thẫm | màu đỏ son | đỏ madder","madder red | dark red | crimson","","0","jmdict","1151220","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","茜色の空。","あかねいろのそら。","Bầu trời màu đỏ thẫm.","A crimson sky.","ai_draft","jmdict_ai"
"蚊","か","","N4","n","con muỗi | muỗi","mosquito","","0","jmdict","1196540","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","蚊に刺される。","かにさされる。","Bị muỗi đốt.","Get bitten by a mosquito.","ai_draft","jmdict_ai"
"菊","きく","","N4","n","hoa cúc | cúc vạn thọ","chrysanthemum (Chrysanthemum morifolium)","","0","jmdict","1226210","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","菊の花が咲く。","きくのはながさく。","Hoa cúc nở.","Chrysanthemums bloom.","ai_draft","jmdict_ai"
"銀色","ぎんいろ","","N4","n","màu bạc | màu trắng ánh bạc","silver (color, colour)","","0","jmdict","1243560","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","銀色の月。","ぎんいろのつき。","Mặt trăng màu bạc.","A silver moon.","ai_draft","jmdict_ai"
"空き地","あきち","","N4","n","đất trống | khu đất bỏ hoang | lô đất trống","vacant land | unoccupied ground | empty lot","","0","jmdict","1245340","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","空き地で遊ぶ。","あきちであそぶ。","Chơi ở khu đất trống.","Play on an empty lot.","ai_draft","jmdict_ai"
"栗","くり","","N4","n","hạt dẻ | cây dẻ Nhật Bản","Japanese chestnut (Castanea crenata) | chestnut","","0","jmdict","1246880","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","栗ご飯を作る。","くりごはんをつくる。","Nấu cơm hạt dẻ.","Make chestnut rice.","ai_draft","jmdict_ai"
"松茸","まつたけ","","N4","n","nấm matsutake | nấm thông Nhật | nấm quý hiếm","matsutake mushroom (Tricholoma matsutake)","","0","jmdict","1349910","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","松茸は高価だ。","まつたけはこうかだ。","Nấm matsutake rất đắt.","Matsutake mushrooms are expensive.","ai_draft","jmdict_ai"
"地層","ちそう","","N4","n","địa tầng | lớp đất đá | tầng địa chất","stratum | geological formation | layer | bed (coal, gravel, etc.)","","0","jmdict","1421320","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","地層を調べる。","ちそうをしらべる。","Khảo sát địa tầng.","Examine geological strata.","ai_draft","jmdict_ai"
"地平線","ちへいせん","","N4","n","đường chân trời (trên đất liền) | chân trời","horizon (related to land)","","0","jmdict","1421440","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","地平線の彼方。","ちへいせんのかなた。","Phía bên kia đường chân trời.","Beyond the horizon.","ai_draft","jmdict_ai"
