word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"瞼","まぶた","","N2","n","mí mắt","eyelid","","0","jmdict","1569920","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"瞳","ひとみ","","N2","n","con ngươi | đồng tử | đôi mắt","pupil (of the eye) | one's eyes","","0","jmdict","1453900","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"眼球","がんきゅう","","N2","n|adj-no","nhãn cầu | tròng mắt","eyeball","","0","jmdict","1217180","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"鼻筋","はなすじ","","N2","n","sống mũi","bridge of the nose","","0","jmdict","1486920","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"小鼻","こばな","","N2","n","cánh mũi | lỗ mũi","nostrils | wings of the nose","","0","jmdict","1348690","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"歯茎","はぐき","","N2","n","lợi | nướu răng","gums | gingiva","","0","jmdict","1313290","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"顎","あご","","N2","n","hàm | cằm | ngạnh (lưỡi câu)","jaw | chin | barb (of a fishhook)","","0","jmdict","1207560","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"喉仏","のどぼとけ","","N2","n","yết hầu | trái cổ","Adam's apple","","0","jmdict","1677730","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"鎖骨","さこつ","","N2","n","xương đòn","collarbone | clavicle","","0","jmdict","1291750","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"肩甲骨","けんこうこつ","","N2","n","xương bả vai","shoulder blade | scapula","","0","jmdict","1578340","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"背骨","せぼね","","N2","n","cột sống | xương sống","spine | backbone","","0","jmdict","1472750","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"脊椎","せきつい","","N2","n","cột sống | đốt sống | xương sống","spine | vertebral column | vertebra","","0","jmdict","1383130","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"肋骨","あばらぼね","","N2","n","xương sườn | khung sườn (tàu)","rib | frame (of a ship)","","0","jmdict","1585320","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"骨盤","こつばん","","N2","n","xương chậu | khung chậu","pelvis","","0","jmdict","1288740","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"腰骨","こしぼね","","N2","n","xương hông | sự kiên trì | sức bền bỉ","hipbone | fortitude | perseverance","","0","jmdict","1288400","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"肘","ひじ","","N2","n","khuỷu tay","elbow","","0","jmdict","1487380","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"手首","てくび","","N2","n","cổ tay","wrist","","0","jmdict","1327770","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"手のひら","てのひら","","N2","n","lòng bàn tay","palm (of the hand)","","0","jmdict","1580300","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"甲","こう","","N2","n","mai | vỏ cứng | hạng nhất | mu bàn tay | bên A (hợp đồng)","carapace | grade A | back of hand | the first party","","0","jmdict","1578730","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"拳","こぶし","","N2","n","nắm đấm | quả đấm","fist","","0","jmdict","1257740","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"脇","わき","","N2","n","nách | bên hông | bên cạnh | sang một bên | lạc đề | vai phụ","armpit | side | aside | supporting role","","0","jmdict","1562530","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"太もも","ふともも","","N2","n","đùi","thigh","","0","jmdict","1408270","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"膝小僧","ひざこぞう","","N2","n","đầu gối | xương bánh chè","kneecap","","0","jmdict","1721900","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"足の裏","あしのうら","","N2","exp|n","gan bàn chân | lòng bàn chân","sole of the foot","","0","jmdict","1628950","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"踵","かかと","","N2","n","gót chân | gót (giày, tất)","heel (of foot, shoe)","","0","jmdict","1573310","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"土踏まず","つちふまず","","N2","n","vòm bàn chân | lõm gan bàn chân","arch of the foot","","0","jmdict","1702430","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"つま先","つまさき","","N2","n","đầu ngón chân | mũi (giày, tất)","toes | toe of a shoe","","0","jmdict","1433910","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"横隔膜","おうかくまく","","N2","n","cơ hoành","diaphragm","","0","jmdict","1180660","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"食道","しょくどう","","N2","n","thực quản","esophagus | gullet","","0","jmdict","1358570","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"気管","きかん","","N2","n","khí quản","trachea | windpipe","","0","jmdict","1222030","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"気道","きどう","","N2","n","đường thở | đường hô hấp","respiratory tract | air duct","","0","jmdict","1222500","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大腸","だいちょう","","N2","n","ruột già | đại tràng","large intestine | colon","","0","jmdict","1414560","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"小腸","しょうちょう","","N2","n","ruột non","small intestine","","0","jmdict","1660120","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"盲腸","もうちょう","","N2","n","manh tràng | ruột thừa | viêm ruột thừa","cecum | appendix | appendicitis","","0","jmdict","1534260","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"膵臓","すいぞう","","N2","n","tuyến tụy","pancreas","","0","jmdict","1571130","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"脾臓","ひぞう","","N2","n","lá lách","spleen","","0","jmdict","1570920","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"膀胱","ぼうこう","","N2","n","bàng quang","urinary bladder","","0","jmdict","1571020","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"子宮","しきゅう","","N2","n|adj-no","tử cung | dạ con","womb | uterus","","0","jmdict","1307830","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"卵巣","らんそう","","N2","n","buồng trứng","ovary","","0","jmdict","1549260","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"前立腺","ぜんりつせん","","N2","n","tuyến tiền liệt","prostate (gland)","","0","jmdict","1394170","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"甲状腺","こうじょうせん","","N2","n","tuyến giáp","thyroid (gland)","","0","jmdict","1280170","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
