word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"背筋を伸ばす","せすじをのばす","","N1","exp|v5s","ưỡn thẳng lưng | ngồi/đứng thẳng | ngẩng cao đầu | chỉnh tư thế","to straighten one's back | to hold one's head high","","0","jmdict","2260380","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"是非に及ばず","ぜひにおよばず","","N1","exp","không thể tránh | đành vậy | hết cách | chuyện không thể khác","unavoidable | cannot be helped | of necessity","","0","jmdict","2118080","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"栴檀","せんだん","","N1","n","cây xoan | cây đàn hương | (栴檀は双葉より芳し: tài năng lộ từ nhỏ)","chinaberry | Japanese bead tree | sandalwood","","0","jmdict","2096330","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"善男善女","ぜんなんぜんにょ","","N1","n","thiện nam tín nữ | người mộ đạo | tín đồ thuần thành","pious men and women | the faithful","","0","jmdict","1394490","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"糟糠の妻","そうこうのつま","","N1","exp|n","người vợ tào khang | vợ cùng chịu khổ | vợ hiền thuở hàn vi","one's devoted wife (married in poverty)","","0","jmdict","2569580","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"相好","そうごう","","N1","n","nét mặt | dung mạo | vẻ mặt (相好を崩す: tươi cười)","features | facial appearance","","0","jmdict","1749010","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"袖にする","そでにする","","N1","exp|vs-i","ghẻ lạnh | phớt lờ | hắt hủi | bỏ rơi","to be cold to | to ignore (someone)","","0","jmdict","2780160","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"太鼓判","たいこばん","","N1","n","sự bảo đảm chắc chắn | con dấu chứng nhận | cam đoan (太鼓判を押す)","seal of approval | guarantee | endorsement","","0","jmdict","1408290","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大同団結","だいどうだんけつ","","N1","n|vs|vi","đại đoàn kết | hợp nhất | liên minh mặt trận chung | gác bất đồng","presenting a united front | merger","","0","jmdict","1785610","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"高嶺の花","たかねのはな","","N1","exp|n","đóa hoa trên cao | thứ ngoài tầm với | hoa thơm khó hái | người trong mộng xa vời","a prize beyond one's reach | unattainable object","","0","jmdict","1809660","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"立つ瀬","たつせ","","N1","n","thể diện | vị thế | chỗ đứng | danh dự (立つ瀬がない: khó ăn nói)","one's position | one's face | one's honour","","0","jmdict","1661380","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"棚からぼた餅","たなからぼたもち","","N1","exp|n","lộc trời cho | của trên trời rơi xuống | may mắn bất ngờ | há miệng chờ sung","a sudden windfall | unexpected good luck","","0","jmdict","1985200","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"他人の空似","たにんのそらに","","N1","exp|n","giống nhau tình cờ | trông giống mà không họ hàng | nét giống ngẫu nhiên","accidental resemblance","","0","jmdict","1407200","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"袖の下","そでのした","","N1","n","tiền hối lộ | tiền đút lót | tiền lót tay | của đút","a bribe | money under the table","","0","jmdict","2012030","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"塵芥","じんかい","","N1","n","rác rưởi | bụi bặm | đồ phế thải | thứ vô giá trị","rubbish | trash | garbage | worthless thing","","0","jmdict","1369905","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"痛痒","つうよう","","N1","n","đau và ngứa | nỗi day dứt | sự bận tâm (痛痒を感じない: chẳng hề hấn)","pain and itching | mental anguish","","0","jmdict","1432830","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"角隠し","つのかくし","","N1","n","khăn trùm đầu cô dâu | mũ che sừng (lễ cưới truyền thống)","bride's head-dress","","0","jmdict","1836870","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"爪に火をともす","つめにひをともす","","N1","exp|v5s","sống tằn tiện | hà tiện | bóp mồm bóp miệng | tiết kiệm tới mức keo kiệt","to live very frugally | to pinch pennies","","0","jmdict","2667460","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"爪の垢","つめのあか","","N1","exp|n","ghét móng tay | chút xíu | mẩu nhỏ (爪の垢を煎じて飲む: noi gương)","a tiny bit | a shred | dirt under the fingernails","","0","jmdict","2433620","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"手垢","てあか","","N1","n","vết tay bẩn | dấu tay | (手垢のついた: cũ mòn, sáo rỗng)","finger marks | dirt from the hands","","0","jmdict","1327600","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"手が込む","てがこむ","","N1","exp|v5m","tinh xảo | cầu kỳ | công phu | phức tạp tỉ mỉ","to be intricate | to be elaborate","","0","jmdict","2159200","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"手鍋","てなべ","","N1","n","nồi có quai | nồi tay cầm (手鍋下げても: dù nghèo vẫn theo)","a pan with a handle","","0","jmdict","1699520","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"出鼻","でばな","","N1","n","lúc vừa khởi đầu | mũi đất nhô ra | thời điểm vừa ra đi (出鼻をくじく)","outset | start | the moment of setting out","","0","jmdict","1580140","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"手も足も出ない","てもあしもでない","","N1","exp","bó tay bó chân | hết cách xoay xở | bất lực hoàn toàn | đành chịu","cannot do a thing | being at one's wit's end","","0","jmdict","2117970","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"天涯","てんがい","","N1","n","chân trời | nơi xa xôi | đất khách | góc bể chân trời","horizon | distant land | remote region","","0","jmdict","1438600","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"天下分け目","てんかわけめ","","N1","adj-no","quyết định vận mệnh | một mất một còn | ngã ngũ thiên hạ | sống còn","fateful | decisive (battle)","","0","jmdict","1438520","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"天罰","てんばつ","","N1","n","quả báo | trời phạt | báo ứng | đáng đời","divine punishment | nemesis | just deserts","","0","jmdict","1440180","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"怒髪天を衝く","どはつてんをつく","","N1","exp|v5k","giận tím mặt | nổi trận lôi đình | tóc dựng ngược vì giận | phẫn nộ tột cùng","to boil with rage | to be infuriated","","0","jmdict","1445720","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"怒涛","どとう","","N1","n|adj-no","sóng cuồn cuộn | sóng dữ | dữ dội | cuồng nộ | hỗn loạn","surging waves | turbulent | tempestuous","","0","jmdict","1898580","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
