word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"快感","かいかん","","N4","n","TODO_VI","pleasant feeling | pleasant sensation | pleasure","","0","jmdict","1200010","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"怪訝","けげん","","N4","adj-na","TODO_VI","puzzled | perplexed | quizzical | dubious | suspicious","","0","jmdict","1200380","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"改革","かいかく","","N4","n|vs|vt","TODO_VI","reform | reformation | reorganization","","0","jmdict","1200780","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"改正","かいせい","","N4","n|vs|vt|adj-no","TODO_VI","revision | amendment | alteration","","0","jmdict","1200930","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"改定","かいてい","","N4","n|vs|vt","TODO_VI","revision (of a rule, price, etc.) | alteration | change","","0","jmdict","1201040","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"海峡","かいきょう","","N4","n","TODO_VI","channel (e.g. between two land masses) | strait","","0","jmdict","1201320","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"海上","かいじょう","","N4","n|adj-no","TODO_VI","(on the) sea | surface of the sea","","0","jmdict","1201460","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"海草","かいそう","","N4","n","TODO_VI","marine plant | seagrass | seaweed","","0","jmdict","1201580","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"皆勤","かいきん","","N4","n|vs|vi","TODO_VI","perfect attendance","","0","jmdict","1202210","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"開演","かいえん","","N4","n|vs|vt|vi","TODO_VI","curtain raising | starting (e.g. play, concert)","","0","jmdict","1202530","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"開業","かいぎょう","","N4","n|vs|vt|vi","TODO_VI","opening a business | opening a practice","","0","jmdict","1202600","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"貝殻","かいがら","","N4","n","TODO_VI","seashell | shell","","0","jmdict","1203130","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"契機","けいき","","N4","n","TODO_VI","opportunity | chance | trigger | cause","","0","jmdict","1250180","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"恵み","めぐみ","","N4","n","TODO_VI","blessing | grace","","0","jmdict","1250470","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"敬礼","けいれい","","N4","n|vs|vi","TODO_VI","salute | bow","","0","jmdict","1250790","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"景色","けしき","","N4","n","TODO_VI","scenery | scene | landscape","","0","jmdict","1250870","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"懐中電灯","かいちゅうでんとう","","N4","n","TODO_VI","(electric) torch | flashlight","","0","jmdict","1200600","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"形見","かたみ","","N4","n","TODO_VI","memento (esp. of a deceased person) | keepsake | heirloom | remembrance | souvenir","","0","jmdict","1250260","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"携帯","けいたい","","N4","n|vs|vt","TODO_VI","carrying (on one's person or in the hand) | mobile phone | cell phone","","0","jmdict","1250680","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"海豚","いるか","","N4","n","TODO_VI","dolphin (or other small toothed whales, incl. porpoises, belugas, etc.)","","0","jmdict","1201670","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"海軍","かいぐん","","N4","n","TODO_VI","navy | naval force","","0","jmdict","1201330","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"皆無","かいむ","","N4","adj-na|adj-no|n","TODO_VI","nonexistent | nil | none | nothing (at all) | bugger-all","","0","jmdict","1202240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
