word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"アイロニー","アイロニー","","N1","n","sự mỉa mai | châm biếm | trớ trêu","irony","","0","jmdict","1014570","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アウトライン","アウトライン","","N1","n","phác thảo | đường nét chính | đại cương | dàn ý","an outline","","0","jmdict","1014890","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アカデミック","アカデミック","","N1","adj-na|n","mang tính học thuật | hàn lâm | kinh viện","academic","","0","jmdict","1015030","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アクセサリー","アクセサリー","","N1","n","phụ kiện | đồ trang sức | đồ trang trí | phụ tùng","an accessory | jewelry","","0","jmdict","1015220","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アクセント","アクセント","","N1","n","trọng âm | ngữ điệu | điểm nhấn | sự nhấn mạnh","an accent | stress | emphasis","","0","jmdict","1015310","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アジテーション","アジテーション","","N1","n","sự kích động | sự xúi giục | sự khích động quần chúng","agitation","","0","jmdict","1015870","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アプローチ","アプローチ","","N1","n|vs|vi","cách tiếp cận | phương pháp | sự tiếp cận | đường dẫn vào","an approach (to a problem)","","0","jmdict","1018260","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アマチュア","アマチュア","","N1","n|adj-no","nghiệp dư | tay ngang | không chuyên","an amateur","","0","jmdict","1018550","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アンビバレント","アンビバレント","","N1","adj-na","mâu thuẫn nội tâm | nước đôi | vừa yêu vừa ghét | lưỡng lự cảm xúc","ambivalent","","0","jmdict","2801200","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"イデオロギー","イデオロギー","","N1","n","hệ tư tưởng | ý thức hệ | tư tưởng","ideology","","0","jmdict","1021500","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"イノベーション","イノベーション","","N1","n","sự đổi mới | cách tân | sáng tạo đột phá","innovation","","0","jmdict","1021630","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"インスピレーション","インスピレーション","","N1","n","nguồn cảm hứng | linh cảm | sự khơi gợi","inspiration","","0","jmdict","1022660","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"インセンティブ","インセンティブ","","N1","n","động lực | sự khích lệ | tiền thưởng khuyến khích | ưu đãi","an incentive","","0","jmdict","1022720","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"インテリジェンス","インテリジェンス","","N1","n","trí tuệ | trí thông minh | tình báo","intelligence","","0","jmdict","1023490","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"エキセントリック","エキセントリック","","N1","adj-na","lập dị | kỳ quặc | khác người | quái dị","eccentric","","0","jmdict","1027850","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"エゴ","エゴ","","N1","n","cái tôi | bản ngã | tính ích kỷ | sự vị kỷ","ego | egoism","","0","jmdict","1028420","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"エッセンス","エッセンス","","N1","n","tinh chất | bản chất | tinh túy | cốt lõi | tinh dầu","essence | extract","","0","jmdict","1029140","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"エピソード","エピソード","","N1","n","giai thoại | mẩu chuyện | tập (phim) | tình tiết","an episode | an anecdote","","0","jmdict","1029620","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"エリート","エリート","","N1","n|adj-no","tinh hoa | ưu tú | tầng lớp ưu tú | giới tinh anh","an elite","","0","jmdict","1030090","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"エレガント","エレガント","","N1","adj-na","thanh lịch | tao nhã | sang trọng | duyên dáng","elegant","","0","jmdict","1030350","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"オーソドックス","オーソドックス","","N1","adj-na","chính thống | truyền thống | theo lối cổ điển | quy chuẩn","orthodox","","0","jmdict","1031730","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"オートマチック","オートマチック","","N1","adj-no|adj-na|n","tự động | máy tự động | súng tự động | hộp số tự động","automatic","","0","jmdict","1032100","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"オリジナリティー","オリジナリティー","","N1","n","tính độc đáo | sự nguyên bản | nét riêng | tính sáng tạo","originality","","0","jmdict","1035630","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
