word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"アイソレーション","アイソレーション","","N1","n","sự cô lập | sự cách ly | sự tách biệt","isolation","","0","jmdict","1014150","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アウトプット","アウトプット","","N1","n|vs|vt","đầu ra | kết quả xuất ra | sản lượng | dữ liệu xuất","output","","0","jmdict","1014850","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アジャスト","アジャスト","","N1","n|vs","sự điều chỉnh | sự thích ứng | hiệu chỉnh","adjustment","","0","jmdict","1015910","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アスペクト","アスペクト","","N1","n","khía cạnh | phương diện | góc độ","aspect","","0","jmdict","1016160","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アトラクティブ","アトラクティブ","","N1","adj-na","hấp dẫn | lôi cuốn | thu hút | quyến rũ","attractive","","0","jmdict","1016900","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アブストラクト","アブストラクト","","N1","adj-na|n","trừu tượng | tranh trừu tượng | bản tóm tắt | phần lược trích","abstract","","0","jmdict","1018130","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アライメント","アライメント","","N1","n","sự căn chỉnh | sự thẳng hàng | sự đồng bộ định hướng","alignment","","0","jmdict","2430650","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アンビエント","アンビエント","","N1","n","môi trường xung quanh | nhạc nền không gian | ambient","ambient","","0","jmdict","2281850","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"イニシャル","イニシャル","","N1","n|adj-no","chữ cái đầu | viết tắt tên | chữ đầu | ban đầu","initial","","0","jmdict","1021570","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"インクルージョン","インクルージョン","","N1","n","sự hòa nhập | sự bao hàm | tính bao trùm","inclusion","","0","jmdict","2829829","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
