word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"風流","ふうりゅう","","N1","n|adj-na","phong lưu | tao nhã | thanh nhã | gu thẩm mỹ tinh tế | thú phong nhã","elegance | taste | refinement","","0","jmdict","1500070","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"俯仰","ふぎょう","","N1","n|vs|vi","cúi ngẩng | nhìn lên nhìn xuống | cử chỉ hành vi (俯仰天地に愧じず)","looking up and down | one's actions","","0","jmdict","1563590","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"覆水","ふくすい","","N1","n","nước đã đổ | bát nước hắt đi (覆水盆に返らず: ván đã đóng thuyền)","spilt water","","0","jmdict","2853360","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"複眼","ふくがん","","N1","n","mắt kép | mắt phức hợp (côn trùng) | góc nhìn đa chiều","a compound eye","","0","jmdict","1501310","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"腹蔵","ふくぞう","","N1","n","giấu kín suy nghĩ | giữ ý | che giấu lòng dạ (腹蔵なく: thẳng thắn)","concealing one's thoughts | reserve","","0","jmdict","1748340","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"輻輳","ふくそう","","N1","n|vs|vi","tắc nghẽn | dồn ứ | chen chúc | hội tụ (đường truyền/mắt)","congestion | overcrowding | convergence","","0","jmdict","1573490","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"伏兵","ふくへい","","N1","n","phục binh | quân mai phục | trở ngại bất ngờ | đối thủ không lường","an ambush | unexpected opposition","","0","jmdict","1500310","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"不軌","ふき","","N1","n","phi pháp | làm loạn | vi phạm phép tắc | mưu phản (不軌を図る)","lawlessness | sedition","","0","jmdict","1491880","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"不屈","ふくつ","","N1","n|adj-no|adj-na","bất khuất | kiên cường | không nao núng | bền chí (不撓不屈)","persistence | fortitude | indomitability","","0","jmdict","1492080","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"扶持米","ふちまい","","N1","n","lương bằng gạo | bổng lộc gạo (cấp cho samurai)","a stipend paid in rice","","0","jmdict","1690950","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
