word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"何千","なんぜん","","N4","n","TODO_VI","many thousands","","0","jmdict","1189120","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"何百","なんびゃく","","N4","n","TODO_VI","hundreds","","0","jmdict","1189290","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"済ます","すます","","N4","v5s|vt","TODO_VI","to finish | to get it over with | to conclude | to settle | to pay back | to get along (without something) | to make do with (without)","","0","jmdict","1295030","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"持ち上げる","もちあげる","","N4","v1|vt","TODO_VI","to elevate | to raise | to lift up | to flatter | to extol | to praise to the sky","","0","jmdict","1315610","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"社会学","しゃかいがく","","N4","n","TODO_VI","sociology","","0","jmdict","1322730","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"手順","てじゅん","","N4","n","TODO_VI","process | procedure | sequence | protocol | instruction","","0","jmdict","1327810","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"春分","しゅんぶん","","N4","n","TODO_VI","vernal equinox | spring equinox","","0","jmdict","1341160","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"心理学","しんりがく","","N4","n","TODO_VI","psychology","","0","jmdict","1361010","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"申請書","しんせいしょ","","N4","n","TODO_VI","written application","","0","jmdict","1363140","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"通院","つういん","","N4","n|vs|vi","TODO_VI","going to the hospital regularly for treatment | attending hospital as an outpatient","","0","jmdict","1433040","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"哲学","てつがく","","N4","n","TODO_VI","philosophy","","0","jmdict","1437610","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"動揺","どうよう","","N4","n|vs|vi","TODO_VI","shaking | trembling | pitching | rolling | oscillation | disturbance | unrest | agitation | excitement | commotion | turmoil | discomposure | feeling shaken","","0","jmdict","1451630","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"返信","へんしん","","N4","n|vs|vt|vi","TODO_VI","reply (e.g. email, fax, letter) | answer","","0","jmdict","1512240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"報告書","ほうこくしょ","","N4","n","TODO_VI","(written) report","","0","jmdict","1515690","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
