word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"言い聞かせる","いいきかせる","","N4","v1|vt","TODO_VI","to tell | to (try to) persuade | to advise | to warn | to admonish | to reason","","0","jmdict","1264280","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"語りかける","かたりかける","","N4","v1","TODO_VI","to make a speech | to address","","0","jmdict","2010900","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"源泉徴収","げんせんちょうしゅう","","N4","n|adj-no","TODO_VI","tax withholding at the source","","0","jmdict","1666250","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"溢れる","あふれる","","N4","v1|vi","TODO_VI","to overflow | to brim over | to flood","","0","jmdict","1167610","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"物静か","ものしずか","","N4","adj-na|n","TODO_VI","quiet | still | calm","","0","jmdict","1615950","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"生真面目","きまじめ","","N4","adj-na|n","TODO_VI","overserious | deeply sincere | very earnest","","0","jmdict","1379150","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"確定申告","かくていしんこく","","N4","n","TODO_VI","final income tax return | final declaration | final report","","0","jmdict","1819560","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"給与明細","きゅうよめいさい","","N4","n","TODO_VI","payslip","","0","jmdict","2235270","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"色味","いろみ","","N4","n","TODO_VI","shade | tone | tinge | hue | colour | color | tint","","0","jmdict","2662670","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"色調","しきちょう","","N4","n","TODO_VI","color tone | colour tone","","0","jmdict","1357860","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"艶","えん","","N4","adj-na|n","TODO_VI","charming | fascinating | voluptuous","","0","jmdict","1615260","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
