word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"曇り","くもり","","N5","n","TODO_VI","cloudiness | cloudy weather | fog (on a mirror, glasses, etc.) | cloud (e.g. in marble) | blur | mist | shadow | dimness | gloom | dejection","","0","jmdict","1592340","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"幸せ","しあわせ","","N5","n|adj-na","TODO_VI","happiness | good fortune | luck | blessing","","0","jmdict","1594060","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"仕方","しかた","","N5","n","TODO_VI","way | method | means | resource | course","","0","jmdict","1594110","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"台風","たいふう","","N5","n","TODO_VI","typhoon | hurricane","","0","jmdict","1596780","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"確か","たしか","","N5","adj-na|adv","TODO_VI","sure | certain | positive | definite | reliable | trustworthy | safe | sound | firm | accurate | correct | exact | If I'm not mistaken | If I remember correctly | If I remember rightly","","0","jmdict","1596930","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"別","わけ","","N5","n","TODO_VI","lord (hereditary title for imperial descendants in outlying regions)","","0","jmdict","2259830","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"匂い","におい","","N5","n","TODO_VI","smell | scent | odour | odor | stench | aura | whiff | smack | flavour | flavor | mood | faint, mist-like pattern along the temper line of a Japanese sword","","0","jmdict","1599760","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"年齢","ねんれい","","N5","n","TODO_VI","age | years","","0","jmdict","1600240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"激しい","はげしい","","N5","adj-i","TODO_VI","violent | furious | tempestuous | extreme | intense | fierce | strong | fervent | vehement | incessant | relentless | precipitous | steep","","0","jmdict","1600720","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"引き出す","ひきだす","","N5","v5s|vt","TODO_VI","to pull out | to take out | to draw out | to lead out (e.g. a horse from a stable) | to summon (e.g. to court) | to bring (e.g. someone to the negotiating table) | to drag | to withdraw (money) | to draw | to bring out (talent, potential, beauty, flavour, etc.) | to extract (information, the truth, etc.) | to get (e.g. an answer out of someone) | to obtain (e.g. a result) | to elicit | to draw (a conclusion) | to derive (e.g. pleasure) | to get (money) out of someone | to coax out of someone | to get someone to pay | to make someone produce (funds)","","0","jmdict","1601660","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"何人","なにびと","","N5","pn","TODO_VI","anyone | any person | whoever","","0","jmdict","2006130","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"日","にち","","N5","n|suf|ctr","TODO_VI","Sunday | nth day (of the month) | counter for days | Japan","","0","jmdict","2083100","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"島","とう","","N5","suf|n-suf|n","TODO_VI","Island | insula | island | islet","","0","jmdict","2085760","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"強い","こわい","","N5","adj-i","TODO_VI","tough | stiff | hard | inflexible | obstinate | stubborn | tired | worn out","","0","jmdict","2087680","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"橋","きょう","","N5","n","TODO_VI","pons | pons Varolii","","0","jmdict","2151440","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"月","げつ","","N5","n","TODO_VI","Monday","","0","jmdict","2153740","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"年","とせ","","N5","ctr","TODO_VI","counter for years","","0","jmdict","2220370","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"外","がい","","N5","suf","TODO_VI","outside ... | beyond ... | not included in ...","","0","jmdict","2227930","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"姉","し","","N5","suf","TODO_VI","honorific suffix used after the name of a woman of equal or higher status","","0","jmdict","2252800","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"方","がた","","N5","suf","TODO_VI","Sirs | Mesdames | around (the time that, etc.) | about","","0","jmdict","2253290","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"左","さ","","N5","n|adj-no","TODO_VI","left (esp. in vertical Japanese writing) | the following","","0","jmdict","2261470","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"所","しょ","","N5","suf|ctr","TODO_VI","counter for places (offices, facilities, stations)","","0","jmdict","2273780","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"時","どき","","N5","n-suf","TODO_VI","time for ... | time to ... | good time to ... | opportunity to ... | season","","0","jmdict","2273940","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"表す","ひょうす","","N5","v5s|vt","TODO_VI","to express | to show","","0","jmdict","2410100","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"草","そう","","N5","n","TODO_VI","draft | rough copy | highly cursive style (of writing Chinese characters) | grass style","","0","jmdict","2414580","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
