word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"縁側","えんがわ","","N4","n","hành lang gỗ (nhà truyền thống Nhật) | hiên nhà kiểu Nhật | engawa","engawa | external corridor on the outer side of traditional Japanese houses","","0","jmdict","1177630","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","縁側で日向ぼっこする。","えんがわでひなたぼっこする。","Phơi nắng trên hành lang gỗ.","Sunbathe on the engawa.","ai_draft","jmdict_ai"
"戸棚","とだな","","N4","n","tủ chén bát | tủ đứng | tủ đựng đồ | tủ bếp","cupboard | locker | closet | wardrobe | cabinet","","0","jmdict","1267050","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","戸棚に食器をしまう。","とだなにしょっきをしまう。","Cất chén bát vào tủ.","Put dishes away in the cupboard.","ai_draft","jmdict_ai"
"始発","しはつ","","N4","n","chuyến đầu tiên trong ngày | tàu/xe buýt đầu tiên | ga đầu tuyến","first departure (of the day) | first train | first bus | departing from the first station","","0","jmdict","1307610","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","始発に乗る。","しはつにのる。","Đi chuyến tàu đầu tiên.","Ride the first train.","ai_draft","jmdict_ai"
"終電","しゅうでん","","N4","n","tàu cuối | chuyến tàu cuối trong ngày","last train (of the day)","","0","jmdict","1332960","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","終電を逃した。","しゅうでんをのがした。","Lỡ chuyến tàu cuối.","Missed the last train.","ai_draft","jmdict_ai"
"畳","じょう","","N4","n|suf","tatami (đơn vị đo diện tích phòng Nhật, ~1.6–1.8 m²)","tatami mat (esp. as a measure of room size, either 1.82 sqm or 1.54 sqm)","","0","jmdict","1356740","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","六畳の部屋。","ろくじょうのへや。","Phòng 6 chiếu tatami.","A six-tatami room.","ai_draft","jmdict_ai"
"畳","たたみ","","N4","n","chiếu tatami | sàn cói truyền thống Nhật Bản","tatami mat | Japanese straw floor coverings","","0","jmdict","1356750","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","畳の上に座る。","たたみのうえにすわる。","Ngồi trên chiếu tatami.","Sit on the tatami mat.","ai_draft","jmdict_ai"
"請求書","せいきゅうしょ","","N4","n","hóa đơn | biên lai yêu cầu thanh toán | phiếu thu","bill | account | invoice | information request form","","0","jmdict","1381330","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","請求書を送る。","せいきゅうしょをおくる。","Gửi hóa đơn.","Send an invoice.","ai_draft","jmdict_ai"
"納期","のうき","","N4","n","ngày giao hàng | thời hạn giao hàng | hạn nộp tiền","appointed date of delivery | delivery time | due date for payment | period for paying off (a debt)","","0","jmdict","1470050","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","納期を守る。","のうきをまもる。","Đảm bảo thời hạn giao hàng.","Meet the delivery deadline.","ai_draft","jmdict_ai"
"発熱","はつねつ","","N4","n|vs|vi","sốt | lên cơn sốt | sinh nhiệt","generation of heat | (attack of) fever | pyrexia","","0","jmdict","1477790","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","昨日から発熱している。","きのうからはつねつしている。","Bị sốt từ hôm qua.","Have been running a fever since yesterday.","ai_draft","jmdict_ai"
"鼻血","はなぢ","","N4","n","chảy máu mũi | máu cam","nosebleed","","0","jmdict","1583300","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","鼻血が出る。","はなぢがでる。","Chảy máu mũi.","Have a nosebleed.","ai_draft","jmdict_ai"
"傷跡","きずあと","","N4","n","vết sẹo | dấu vết thương","scar | mark left by a wound","","0","jmdict","1591230","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","傷跡が残る。","きずあとがのこる。","Để lại vết sẹo.","Leave a scar.","ai_draft","jmdict_ai"
"見積もり","みつもり","","N4","n","ước tính | báo giá | dự toán | ước lượng","estimate | estimation | valuation | quotation","","0","jmdict","1604590","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","見積もりを出す。","みつもりをだす。","Đưa ra báo giá.","Give an estimate.","ai_draft","jmdict_ai"
"下痢","げり","","N4","n|vs|vi","tiêu chảy | đau bụng đi ngoài","diarrhea | diarrhoea","","0","jmdict","1186540","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","下痢が続く。","げりがつづく。","Tiêu chảy liên tục.","Have continuous diarrhea.","ai_draft","jmdict_ai"
