word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"芸名","げいめい","","N3","n","nghệ danh | tên biểu diễn | tên nghệ sĩ","stage name | pseudonym","","0","jmdict","1253170","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"芸能界","げいのうかい","","N3","n","làng giải trí | thế giới showbiz | giới nghệ thuật","show business | entertainment industry | world of entertainment","","0","jmdict","1253140","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"激化","げきか","","N3","n|vs|vi","leo thang | trở nên dữ dội | tăng cường độ","intensification | aggravation","","0","jmdict","1253640","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"献身","けんしん","","N3","n|vs|vi","cống hiến | hy sinh | tận tụy","devotion | dedication | self-sacrifice","","0","jmdict","1258450","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"見識","けんしき","","N3","n","nhận thức | kiến thức | phán đoán | tự trọng","views | opinion | discernment | pride | self-respect","","0","jmdict","1259630","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"見地","けんち","","N3","n","quan điểm | góc nhìn | lập trường","point of view | viewpoint | standpoint","","0","jmdict","1259870","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"見張る","みはる","","N3","v5r|vi|vt","canh gác | trông chừng | mở to mắt (ngạc nhiên)","to stand watch | to stand guard | to look out | to open (one's eyes) wide","","0","jmdict","1259880","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"見直し","みなおし","","N3","n|vs","xem xét lại | sửa đổi | đánh giá lại","review | reconsideration | revision","","0","jmdict","1259890","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"見抜く","みぬく","","N3","v5k|vt","nhìn thấu | nhận ra (âm mưu) | thấu hiểu","to see through | to see into (someone's heart, mind, etc.) | to perceive","","0","jmdict","1259980","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"見分ける","みわける","","N3","v1|vt","phân biệt | nhận ra | nhận biết","to distinguish | to recognize | to recognise | to tell apart","","0","jmdict","1260020","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"減少","げんしょう","","N3","n|vs|vi","giảm | suy giảm | giảm bớt","decrease | reduction | decline","","0","jmdict","1263210","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"減速","げんそく","","N3","n|vs|vi","giảm tốc | giảm tốc độ","deceleration | slowing down","","0","jmdict","1263270","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"言語","げんご","","N3","n","ngôn ngữ","language","","0","jmdict","1264420","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"言動","げんどう","","N3","n","lời nói và hành động | ngôn hành","speech and conduct | words and actions | words and deeds | behavior and speech","","0","jmdict","1264520","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"言論","げんろん","","N3","n","ngôn luận | diễn đạt quan điểm | tự do ngôn luận","(one's) speech | expression of views | discussion","","0","jmdict","1264580","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"諺","ことわざ","","N3","n","tục ngữ | thành ngữ | cách ngôn | câu châm ngôn","proverb | saying | aphorism | maxim","","0","jmdict","1264600","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"限定","げんてい","","N3","n|vs|vt","giới hạn | hạn chế | phiên bản giới hạn","limit | restriction","","0","jmdict","1264670","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"限度","げんど","","N3","n","giới hạn | hạn mức | mức tối đa","limit | bounds","","0","jmdict","1264690","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
