word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"推察","すいさつ","","N2","n|vs|vt","suy đoán | phỏng đoán | đoán biết","guess | conjecture | surmise","","0","jmdict","1371110","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"予知","よち","","N2","n|vs|vt","dự báo | tiên đoán | linh cảm trước","foresight | foreknowledge | prediction","","0","jmdict","1543220","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"予見","よけん","","N2","n|vs|vt","tiên liệu | dự kiến | nhìn xa trông rộng","foresight | foreknowledge","","0","jmdict","1542930","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"予感","よかん","","N2","n|vs|vt","linh cảm | dự cảm | có dự cảm","presentiment | premonition | hunch","","0","jmdict","1542910","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"洞察","どうさつ","","N2","n|vs|vt","thấu hiểu | sáng suốt | nhìn thấu","discernment | insight","","0","jmdict","1453890","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"察知","さっち","","N2","vs|vt|n","cảm nhận | nhận ra | đoán biết | phát hiện","to sense | to infer | to perceive","","0","jmdict","1298750","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"認知","にんち","","N2","n|vs|vt","nhận thức | thừa nhận | nhận biết","acknowledgement | recognition | cognition","","0","jmdict","1467580","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"曲解","きょっかい","","N2","n|vs|vt","xuyên tạc | hiểu sai (cố ý) | bóp méo","misinterpretation | distortion | perversion","","0","jmdict","1239800","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"誤認","ごにん","","N2","n|vs|vt","nhận nhầm | nhìn nhầm | nhầm lẫn","misrecognition | mistaking (x for y)","","0","jmdict","1271430","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"連想","れんそう","","N2","n|vs|vt","liên tưởng | gợi nhớ | liên hệ","association (of ideas) | suggestion","","0","jmdict","1559600","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"発想","はっそう","","N2","n|vs|vt","ý tưởng | cách nghĩ | phát kiến | lối tư duy","idea | conception | way of thinking","","0","jmdict","1477660","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"着想","ちゃくそう","","N2","n|vs|vt|vi","ý tưởng | sáng kiến | nảy ra ý","conception | idea","","0","jmdict","1423140","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"回想","かいそう","","N2","n|vs|vt","hồi tưởng | hồi ức | nhớ lại","recollection | retrospection | reminiscence","","0","jmdict","1199590","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"追想","ついそう","","N2","n|vs|vt","tưởng nhớ | hồi tưởng | hoài niệm","recollection | reminiscence","","0","jmdict","1432580","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"黙想","もくそう","","N2","n|vs|vt","trầm tư | tĩnh tâm | suy ngẫm trong im lặng","meditation | silent contemplation","","0","jmdict","1773480","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"瞑想","めいそう","","N2","n|vs|vi","thiền định | trầm tư | suy tưởng","meditation | contemplation","","0","jmdict","1569910","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"思索","しさく","","N2","n|vs|vt","tư duy | suy tư | trầm tư","speculation | thinking | meditation","","0","jmdict","1309540","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"思考","しこう","","N2","n|vs|vt|vi|adj-no","tư duy | suy nghĩ | cách suy nghĩ","thought | consideration | thinking","","0","jmdict","1309530","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
