word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"鳥居","とりい","","N4","n","TODO_VI","torii (Shinto shrine archway)","","0","jmdict","1430280","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"冷ます","さます","","N4","v5s|vt","TODO_VI","to cool (e.g. from a high temperature to room temperature) | to let cool | to dampen | to throw a damper on | to spoil","","0","jmdict","1556740","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"子犬","こいぬ","","N4","n","TODO_VI","puppy | small dog","","0","jmdict","1592900","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"仏壇","ぶつだん","","N4","n","TODO_VI","Buddhist (household) altar","","0","jmdict","1502200","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"土台","どだい","","N4","n|adv","TODO_VI","foundation | base | basis | from the beginning | from the outset | by nature","","0","jmdict","1445450","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"外壁","がいへき","","N4","n","TODO_VI","outer wall","","0","jmdict","1204100","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"子猫","こねこ","","N4","n","TODO_VI","kitten | small cat","","0","jmdict","1593380","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"子羊","こひつじ","","N4","n","TODO_VI","lamb","","0","jmdict","1593390","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"柱","はしら","","N4","n|suf|ctr","TODO_VI","pillar | post | support | prop | mainstay | counter for buddhas, gods, nobles, etc.","","0","jmdict","1426480","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"柱","ちゅう","","N4","n|n-suf","TODO_VI","bridge (of a koto, etc.) | cylinder | prism","","0","jmdict","2424140","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"柱","じゅう","","N4","n","TODO_VI","fret (of a biwa)","","0","jmdict","2424150","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"武道","ぶどう","","N4","n","TODO_VI","martial arts | military arts | Bushido","","0","jmdict","1498880","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"能","のう","","N4","n","TODO_VI","talent | gift | function | noh (theatre)","","0","jmdict","1470120","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"花道","はなみち","","N4","n","TODO_VI","elevated walkway through the audience to the stage | honourable end to a career","","0","jmdict","1194830","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"茶道","さどう","","N4","n","TODO_VI","tea ceremony | Way of Tea | sadō","","0","jmdict","1422770","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"落語","らくご","","N4","n","TODO_VI","rakugo | traditional Japanese comic storytelling | comic story (told by a professional storyteller)","","0","jmdict","1548720","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
