word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"素材","そざい","","N3","n","nguyên liệu | chất liệu | đề tài","ingredient | (raw) material | subject matter","","0","jmdict","1397220","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"原料","げんりょう","","N3","n","nguyên liệu thô | thành phần","raw materials | ingredient","","0","jmdict","1262490","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"製品","せいひん","","N3","n","sản phẩm | thành phẩm","manufactured goods | finished goods | product","","0","jmdict","1380760","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"規格","きかく","","N3","n","quy cách | tiêu chuẩn | chuẩn","standard | norm","","0","jmdict","1222970","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"仕様","しよう","","N3","n","cách thức | thông số kỹ thuật | quy cách","way | method | (technical) specification","","0","jmdict","1305500","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"性能","せいのう","","N3","n","hiệu năng | tính năng | hiệu suất","ability | performance | efficiency","","0","jmdict","1375470","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"自動","じどう","","N3","adj-no|n","tự động | nội động (từ)","automatic | intransitive verb","","0","jmdict","1318340","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"手動","しゅどう","","N3","n|adj-no","thủ công | bằng tay","manual (operation)","","0","jmdict","1328240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"遠隔","えんかく","","N3","n|adj-no","từ xa | cách xa | điều khiển xa","distant | remote | isolated","","0","jmdict","1177950","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"操縦","そうじゅう","","N3","n|vs|vt","điều khiển | lái | thao túng","steering | piloting | control | manipulation","","0","jmdict","1400080","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"不具合","ふぐあい","","N3","n|adj-na","trục trặc | lỗi | sự cố","flaw | defect | bug | malfunction","","0","jmdict","1492030","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"整備","せいび","","N3","n|vs|vt","bảo dưỡng | trang bị | hoàn thiện","maintenance | servicing | development | equipping","","0","jmdict","1376240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"寿命","じゅみょう","","N3","n","tuổi thọ | thời hạn sử dụng","lifespan | life | service life","","0","jmdict","1330240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"損傷","そんしょう","","N3","n|vs|vt|vi","tổn thương | hư hại | thiệt hại","damage | injury","","0","jmdict","1406760","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"破損","はそん","","N3","n|vs|vt|vi","hư hỏng | vỡ | hư hại","damage | breakage","","0","jmdict","1471380","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"欠陥","けっかん","","N3","n","khiếm khuyết | lỗi | thiếu sót","defect | fault | flaw | deficiency","","0","jmdict","1253950","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"不良","ふりょう","","N3","adj-no|adj-na|n","kém | hỏng | lỗi | hư hỏng (người)","bad | poor | defective | delinquent | hooligan","","0","jmdict","1495290","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"製造","せいぞう","","N3","n|vs|vt","chế tạo | sản xuất","manufacture | production","","0","jmdict","1380690","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"試作","しさく","","N3","n|vs|vt","chế thử | làm thử | mẫu thử","trial manufacture | prototype","","0","jmdict","1312430","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"特許","とっきょ","","N3","n","bằng sáng chế | giấy phép đặc biệt","patent | special permission | license","","0","jmdict","1454780","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"発明","はつめい","","N3","n|vs|vt","phát minh | sáng chế","invention","","0","jmdict","1477910","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"最新","さいしん","","N3","n|adj-no","mới nhất | cập nhật nhất","latest | newest","","0","jmdict","1294090","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"新型","しんがた","","N3","n|adj-no","kiểu mới | mẫu mới | chủng mới","new type | new model | new strain","","0","jmdict","1361770","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"戦略","せんりゃく","","N3","n|adj-no","chiến lược","strategy | tactics","","0","jmdict","1390600","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
