word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"何度","なんど","","N5","n|adv","TODO_VI","how many times | how many degrees (temperature, angle, etc.)","","0","jmdict","1189170","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"何日","なんにち","","N5","n","TODO_VI","what day | how many days","","0","jmdict","1189240","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"今後","こんご","","N5","n|adv","TODO_VI","from now on | hereafter","","0","jmdict","1289140","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"今度","こんど","","N5","n|adv","TODO_VI","this time | now | next time | another time | shortly | soon | recently | lately | the other day","","0","jmdict","1289370","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"自由","じゆう","","N5","n|adj-na","TODO_VI","freedom | liberty","","0","jmdict","1318720","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"趣味","しゅみ","","N5","n","TODO_VI","hobby | pastime | tastes | preference | liking","","0","jmdict","1329000","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"集まる","あつまる","","N5","v5r|vi","TODO_VI","to gather | to collect | to assemble","","0","jmdict","1333550","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"紹介","しょうかい","","N5","n|vs|vt","TODO_VI","introduction | presentation | referral | showcase (of a product)","","0","jmdict","1351430","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"洗濯機","せんたくき","","N5","n","TODO_VI","washing machine | (clothes) washer","","0","jmdict","1390990","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"朝食","ちょうしょく","","N5","n","TODO_VI","breakfast","","0","jmdict","1428390","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"国","くに","","N5","n","TODO_VI","country | state | region | national government | central government | home (i.e. hometown, home country) | province (of Japan) | land | earth","","0","jmdict","1592250","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"お風呂","おふろ","","N5","n","TODO_VI","bath","","0","jmdict","2220600","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"二月","ふたつき","","N5","n","TODO_VI","two months","","0","jmdict","1461570","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"ずっと","ずっと","","N5","adv","TODO_VI","continuously | the whole time | all the way | throughout | much (more) | (by) far | far and away | a lot | a great deal | far (away) | long (ago, before, after) | straight | directly","","0","jmdict","1006380","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アイスクリーム","アイスクリーム","","N5","n","TODO_VI","ice cream","","0","jmdict","1013980","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"エアコン","エアコン","","N5","n","TODO_VI","air conditioner | air conditioning | aircon","","0","jmdict","1027180","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"ソファ","ソファ","","N5","n","TODO_VI","sofa | couch","","0","jmdict","1075480","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"チーズ","チーズ","","N5","n|int","TODO_VI","cheese | tee (piping) | T-joint | cheese (said when taking a photograph)","","0","jmdict","1077330","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"テーブル","テーブル","","N5","n","TODO_VI","table","","0","jmdict","1078630","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"以下","いか","","N5","n-suf|n|adj-no","TODO_VI","not exceeding ... | not more than ... | ... and under | ... and below | ... or fewer | below (a standard, level, etc.) | under | beneath | less than | the following | the below-mentioned | the rest | followed by ... | including ... | ... and other (employees, officials, etc.)","","0","jmdict","1155060","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"以後","いご","","N5","n|adv","TODO_VI","after this | from now on | hereafter | thereafter | since (then) | after","","0","jmdict","1155100","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"以上","いじょう","","N5","n-suf|adj-no|n|conj|exp","TODO_VI","not less than ... | ... and over | ... and above | ... and upwards | ... or more | beyond (e.g. one's expectations) | above | more than | further than | the above | the above-mentioned | the aforementioned | the foregoing | since ... | seeing that ... | now that ... | once ... | that's all | that is the end | the end","","0","jmdict","1155120","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
