word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"アーティスティック","アーティスティック","","N1","adj-na","nghệ thuật | mang tính nghệ thuật | giàu chất nghệ","artistic","","0","jmdict","2447280","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アイロニカル","アイロニカル","","N1","adj-na","mỉa mai | châm biếm | trớ trêu","ironical","","0","jmdict","1014580","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アクチュアル","アクチュアル","","N1","adj-na|n","thực tế | thực tại | hiện thực","actual","","0","jmdict","1015360","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アグレッシブ","アグレッシブ","","N1","adj-na","hung hăng | quyết liệt | mạnh bạo | tích cực tiến công","aggressive","","0","jmdict","1015570","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アシンメトリー","アシンメトリー","","N1","n","sự bất đối xứng | tính phi đối xứng","asymmetry","","0","jmdict","1015810","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アタッチメント","アタッチメント","","N1","n","phụ kiện đính kèm | tập tin đính kèm | bộ phận gắn thêm","attachment","","0","jmdict","1016420","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アドリブ","アドリブ","","N1","n|adj-no","ứng tác | ngẫu hứng | tùy cơ ứng biến | nói/diễn tùy hứng","ad-lib","","0","jmdict","1017230","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アナリスト","アナリスト","","N1","n","nhà phân tích | chuyên gia phân tích","analyst","","0","jmdict","1017470","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アンソロジー","アンソロジー","","N1","n","tuyển tập | hợp tuyển | tập hợp tác phẩm chọn lọc","anthology","","0","jmdict","1020030","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"イニシエーション","イニシエーション","","N1","n","nghi lễ kết nạp | lễ nhập môn | sự khai tâm","initiation","","0","jmdict","1021540","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"イラショナル","イラショナル","","N1","n","phi lý trí | thiếu logic | vô lý","irrational","","0","jmdict","1021930","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
