word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"歓喜","かんき","","N2","n|vs|vi","hân hoan | vui mừng khôn xiết | hoan hỉ","delight | great joy","","0","jmdict","1212950","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"喜悦","きえつ","","N2","n|vs|vt|vi","niềm vui | hỉ duyệt | hân hoan","joy","","0","jmdict","1218780","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"悦楽","えつらく","","N2","n|vs|vi","niềm vui thú | sự khoái lạc | lạc thú","joy | pleasure | delight","","0","jmdict","1175270","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"愉悦","ゆえつ","","N2","n|vs|vi","sự vui thích | niềm hân hoan | thú vui","joy | pleasure | delight","","0","jmdict","1653260","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"恍惚","こうこつ","","N2","n|adv-to|adj-t|adj-no","ngây ngất | xuất thần | mê mẩn | lú lẫn (tuổi già)","ecstasy | rapture | trance | senility","","0","jmdict","1566790","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"陶酔","とうすい","","N2","n|vs|vi","ngây ngất | say mê | đắm chìm | mê đắm","intoxication | being enraptured","","0","jmdict","1450680","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"満悦","まんえつ","","N2","n|vs|vi","hài lòng | vui sướng mãn nguyện","great delight | great satisfaction","","0","jmdict","1526740","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"感慨","かんがい","","N2","n","xúc động sâu sắc | cảm khái | bồi hồi","deep emotion | strong feelings","","0","jmdict","1212310","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"感無量","かんむりょう","","N2","n|adj-no|adj-na","xúc động khôn xiết | dâng trào cảm xúc","deep emotion | being filled with emotion","","0","jmdict","1212620","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"郷愁","きょうしゅう","","N2","n","nỗi nhớ quê | hoài niệm | nhớ nhà","nostalgia | homesickness","","0","jmdict","1238500","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"哀愁","あいしゅう","","N2","n","nỗi buồn man mác | u sầu | sầu muộn","pathos | sorrow | grief","","0","jmdict","1150260","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"憂愁","ゆうしゅう","","N2","n","u sầu | sầu muộn | ưu phiền","melancholy | gloom | grief","","0","jmdict","1540830","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
