word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"犯行","はんこう","","N2","n","hành vi phạm tội | vụ phạm tội","crime | criminal act | offence","","0","jmdict","1481570","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"共犯","きょうはん","","N2","n","đồng phạm","complicity","","0","jmdict","1235110","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"主犯","しゅはん","","N2","n","chủ mưu | tội phạm chính","principal offender","","0","jmdict","1326110","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"従犯","じゅうはん","","N2","n|adj-no","tòng phạm | đồng phạm phụ","accomplice | complicity","","0","jmdict","1335370","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"累犯","るいはん","","N2","n","tái phạm | phạm tội nhiều lần","repeated offense | recidivism","","0","jmdict","1738400","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"初犯","しょはん","","N2","n","phạm tội lần đầu | tội phạm lần đầu","first offence | first-time offender","","0","jmdict","1343040","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"再犯","さいはん","","N2","n|vs|vi","tái phạm | phạm tội lần hai","second offence | reoffending","","0","jmdict","1293450","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"真犯人","しんはんにん","","N2","n","thủ phạm thực sự | hung thủ thật","the real criminal | true culprit","","0","jmdict","1884230","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"容疑者","ようぎしゃ","","N2","n|n-suf","nghi phạm | nghi can","suspect","","0","jmdict","1545390","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"被疑者","ひぎしゃ","","N2","n","nghi phạm | người bị tình nghi","suspect","","0","jmdict","1771640","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"目撃者","もくげきしゃ","","N2","n","nhân chứng | người chứng kiến","eye-witness | witness","","0","jmdict","1535400","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"共謀","きょうぼう","","N2","n|vs|vt","đồng mưu | thông đồng | cấu kết","conspiracy | collusion","","0","jmdict","1235170","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"教唆","きょうさ","","N2","n|vs|vt","xúi giục | kích động (phạm tội)","instigation | incitement","","0","jmdict","1237100","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"幇助","ほうじょ","","N2","n|vs|vt","tiếp tay | trợ giúp | tòng phạm (giúp sức)","assistance | aiding and abetting (a crime)","","0","jmdict","1566590","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"隠蔽工作","いんぺいこうさく","","N2","n|vs","việc che giấu | dàn dựng che đậy","(creating) a cover-up","","0","jmdict","2041890","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"証拠隠滅","しょうこいんめつ","","N2","n","tiêu hủy chứng cứ | phi tang bằng chứng","destruction of evidence","","0","jmdict","1648140","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"口裏合わせ","くちうらあわせ","","N2","n","thông cung | dàn xếp lời khai khớp nhau","getting the stories straight","","0","jmdict","2835252","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"アリバイ","アリバイ","","N2","n","bằng chứng ngoại phạm","alibi","","0","jmdict","1019160","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"手口","てぐち","","N2","n","thủ đoạn | mánh khóe | cách thức gây án","modus operandi | criminal technique","","0","jmdict","1327590","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"遺留品","いりゅうひん","","N2","n","tang vật để lại | đồ vật bỏ lại (hiện trường)","article left behind (at a crime scene)","","0","jmdict","1159660","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"指紋","しもん","","N2","n","dấu vân tay","fingerprint","","0","jmdict","1310040","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"足跡","あしあと","","N2","n","dấu chân | dấu vết | lịch sử người ghé thăm","footprints | record of visitors","","0","jmdict","1581330","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
