word,reading,romaji,jlpt_level,pos,meaning_vi,meaning_en,tags,frequency,source,source_id,license,attribution,example_jp,example_reading,example_vi,example_en,review_status,meaning_source
"大統領","だいとうりょう","","N3","n","tổng thống | nguyên thủ quốc gia","president (of a country) | big man | boss | buddy | mate","","0","jmdict","1414650","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大豆","だいず","","N3","n","đậu nành | đậu tương","soya bean (Glycine max) | soybean | soy","","0","jmdict","1414680","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大麦","おおむぎ","","N3","n","lúa mạch | đại mạch","barley (Hordeum vulgare)","","0","jmdict","1414780","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大仏","だいぶつ","","N3","n","tượng Phật lớn | Đại Phật","large statue of Buddha (trad. at least 4.8m high)","","0","jmdict","1414890","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大分","だいぶ","","N3","adv","đáng kể | khá nhiều | rất nhiều","considerably | greatly | a lot","","0","jmdict","1414920","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大幅","おおはば","","N3","adj-na|n","lớn | đáng kể | mạnh | vải khổ rộng","big | large | drastic | substantial | full-width cloth","","0","jmdict","1414870","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大柄","おおがら","","N3","adj-na|n|adj-no","vóc người to | hoa văn lớn","large build | large pattern","","0","jmdict","1414980","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大文字","おおもじ","","N3","n","chữ hoa | chữ viết hoa | ký tự lớn","uppercase letter | capital letter | large character | large writing","","0","jmdict","1414950","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大部分","だいぶぶん","","N3","n","phần lớn | đại bộ phận | đa số","most part | greater part | majority","","0","jmdict","1414850","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大理石","だいりせき","","N3","n","đá cẩm thạch","marble","","0","jmdict","1415140","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大砲","たいほう","","N3","n","đại pháo | súng thần công | pháo binh","(large) gun | cannon | artillery | long-ball hitter | home-run hitter","","0","jmdict","1415030","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大名","だいみょう","","N3","n","đại danh (lãnh chúa phong kiến Nhật Bản)","daimyo (Japanese feudal lord)","","0","jmdict","1415080","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大量","たいりょう","","N3","adj-na|adj-no|n","số lượng lớn | khối lượng lớn | hàng loạt","large quantity | massive (quantity) | mass (e.g. mass production, mass transit, mass destruction)","","0","jmdict","1415190","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"大量生産","たいりょうせいさん","","N3","n","sản xuất hàng loạt","mass production","","0","jmdict","1415200","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"第一印象","だいいちいんしょう","","N3","n","ấn tượng đầu tiên","first impression","","0","jmdict","1415290","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"第三者","だいさんしゃ","","N3","n","người thứ ba | bên thứ ba | người ngoài | người không liên quan","third party | third person | outsider | disinterested person","","0","jmdict","1415380","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"醍醐味","だいごみ","","N3","n","niềm vui thật sự | cái thú đích thực | tinh túy | bản chất thực sự","the real pleasure (of something) | the real thrill | the true charm","","0","jmdict","1415460","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"題材","だいざい","","N3","n","chủ đề | đề tài","subject | theme","","0","jmdict","1415480","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
"題名","だいめい","","N3","n","tên bài | tiêu đề | đề mục","title | caption | heading","","0","jmdict","1415490","CC BY-SA 3.0 — verify at edrdg.org before production use","JMdict/EDRDG","","","","","ai_draft","jmdict_ai"
